,water_temperature,spike
244,142.2006836,0.0
245,142.1464539,0.0
246,142.0559998,0.0
247,142.0427856,0.0
248,142.0747375,0.0
249,142.0513916,0.0
250,171.80015212799998,1.0
251,141.9835968,0.0
252,141.9316559,0.0
253,141.9603271,0.0
254,142.0641937,0.0
255,142.0300293,0.0
256,142.0554657,0.0
257,173.348864748,1.0
258,142.0892334,0.0
259,142.2134399,0.0
260,142.1965942,0.0
261,142.1650543,0.0
262,174.94313874300002,1.0
263,174.94313874300002,1.0
264,176.36544068400002,1.0
265,176.36544068400002,1.0
266,177.78774262500002,1.0
267,142.2301941,0.0
268,174.904307151,1.0
269,173.482320914,1.0
270,142.1986237,0.0
271,142.2825165,0.0
272,142.2483673,0.0
273,142.2854004,0.0
274,174.929625594,1.0
275,172.085241438,1.0
276,142.2192078,0.0
277,142.2932129,0.0
278,142.2042389,0.0
279,142.2388,0.0
280,177.691841125,1.0
281,142.1534729,0.0
282,142.1206207,0.0
283,142.0845642,0.0
284,142.1132507,0.0
285,142.180069,0.0
286,170.5948242,1.0
287,170.5948242,1.0
288,172.01644773499999,1.0
289,142.1623535,0.0
290,142.1654968,0.0
291,175.065808365,1.0
292,176.48910762,1.0
293,142.3299255,0.0
294,142.3042755,0.0
295,142.1173248,0.0
296,142.0192108,0.0
297,142.1040802,0.0
298,142.2019806,0.0
299,142.3235779,0.0
300,142.2698212,0.0
301,142.2145691,0.0
302,142.2653198,0.0
303,175.006406745,1.0
304,142.2816315,0.0
305,142.2732697,0.0
306,142.2500916,0.0
307,176.323644376,1.0
308,177.74560925,1.0
309,142.1964874,0.0
310,142.1811676,0.0
311,142.1846008,0.0
312,142.2963715,0.0
313,174.997397979,1.0
314,142.2743073,0.0
315,142.2325287,0.0
316,142.0983276,0.0
317,174.787324188,1.0
318,177.62939450000002,1.0
319,142.1035156,0.0
320,142.282486,0.0
321,142.2997437,0.0
322,142.1638947,0.0
323,142.115921,0.0
324,173.247055382,1.0
325,177.507228875,1.0
326,142.0057831,0.0
327,142.1269836,0.0
328,142.2795715,0.0
329,142.3686829,0.0
330,142.1487122,0.0
331,142.1342621,0.0
332,142.0537262,0.0
333,142.0378113,0.0
334,141.9910126,0.0
335,142.1471863,0.0
336,142.0933075,0.0
337,142.089447,0.0
338,142.15065,0.0
339,142.2511597,0.0
340,176.445684184,1.0
341,177.86863325,1.0
342,142.2949066,0.0
343,142.2822113,0.0
344,170.79294432,1.0
345,177.90931700000002,1.0
346,142.3274536,0.0
347,142.2204437,0.0
348,142.3258514,0.0
349,142.3317413,0.0
350,142.3774719,0.0
351,142.2492523,0.0
352,142.2733917,0.0
353,142.2596588,0.0
354,142.285614,0.0
355,142.2577667,0.0
356,142.2010345,0.0
357,142.0978851,0.0
358,142.0444641,0.0
359,142.0198059,0.0
360,177.563362125,1.0
361,142.0506897,0.0
362,142.2336884,0.0
363,142.2474365,0.0
364,142.3641357,0.0
365,142.221283,0.0
366,142.2842712,0.0
367,142.2676697,0.0
368,171.98046306100002,1.0
369,176.24444148400002,1.0
370,171.98046306100002,1.0
371,142.1326141,0.0
372,142.166748,0.0
373,142.0892487,0.0
374,142.053894,0.0
375,141.9901581,0.0
376,142.1290894,0.0
377,142.2153473,0.0
378,142.4063568,0.0
379,142.3998718,0.0
380,142.3676758,0.0
381,142.3712463,0.0
382,142.3113098,0.0
383,142.1442108,0.0
384,142.0801239,0.0
385,142.0532379,0.0
386,174.68312252400003,1.0
387,142.0187988,0.0
388,142.1516113,0.0
389,142.2720795,0.0
390,142.2731018,0.0
391,142.292572,0.0
392,142.2059937,0.0
393,142.1464996,0.0
394,142.1628723,0.0
395,142.1151123,0.0
396,142.1091309,0.0
397,173.41796628,1.0
398,142.145874,0.0
399,142.2613068,0.0
400,142.2650146,0.0
401,142.2857361,0.0
402,142.2782898,0.0
403,142.3358154,0.0
404,142.3783875,0.0
405,142.3867798,0.0
406,142.3513184,0.0
407,142.2961121,0.0
408,174.997810767,1.0
409,170.72957148,1.0
410,172.152317909,1.0
411,142.2746429,0.0
412,142.0980682,0.0
413,142.0623779,0.0
414,142.019104,0.0
415,142.0621948,0.0
416,142.095871,0.0
417,142.1768799,0.0
418,142.2090607,0.0
419,142.2991028,0.0
420,142.2490082,0.0
421,142.3444519,0.0
422,142.214386,0.0
423,142.2238007,0.0
424,142.1636353,0.0
425,142.0496521,0.0
426,141.9886169,0.0
427,141.9829865,0.0
428,141.9520874,0.0
429,141.9973755,0.0
430,141.9866333,0.0
431,142.0771484,0.0
432,142.1644287,0.0
433,142.324646,0.0
434,172.23386961,1.0
435,177.92755125,1.0
436,142.342041,0.0
437,176.47711186,1.0
438,142.3202515,0.0
439,142.2635803,0.0
440,142.2947235,0.0
441,142.1733856,0.0
442,176.21869015599998,1.0
443,177.639808625,1.0
444,142.1118469,0.0
445,174.631096845,1.0
446,170.37180180000001,1.0
447,141.9765015,0.0
448,141.9009705,0.0
449,141.9640656,0.0
450,142.0636292,0.0
451,142.1272888,0.0
452,142.1513367,0.0
453,142.11026,0.0
454,142.0601501,0.0
455,141.9888458,0.0
456,141.8363647,0.0
457,172.92772123600002,1.0
458,141.7440338,0.0
459,141.7145996,0.0
460,175.883203692,1.0
461,175.883203692,1.0
462,141.8412933,0.0
463,142.0075684,0.0
464,142.2935028,0.0
465,142.3858032,0.0
466,142.3532562,0.0
467,142.1401367,0.0
468,173.448012074,1.0
469,142.1705017,0.0
470,142.2533264,0.0
471,142.2460632,0.0
472,142.1848297,0.0
473,142.1407318,0.0
474,142.1647491,0.0
475,142.2037659,0.0
476,142.20755,0.0
477,172.00605298800002,1.0
478,177.6922035,1.0
479,172.00605298800002,1.0
480,172.00605298800002,1.0
481,174.849128244,1.0
482,176.270665872,1.0
483,142.1537628,0.0
484,142.2081146,0.0
485,142.2331085,0.0
486,142.2545471,0.0
487,142.223175,0.0
488,142.2658386,0.0
489,142.2695465,0.0
490,142.4315948,0.0
491,142.4170532,0.0
492,142.2953491,0.0
493,142.1306458,0.0
494,142.125,0.0
495,142.1429138,0.0
496,142.337326,0.0
497,142.25,0.0
498,172.033230798,1.0
499,172.033230798,1.0
500,170.61146856,1.0
501,142.1762238,0.0
502,142.0888672,0.0
503,142.0651093,0.0
504,142.0374908,0.0
505,142.2328339,0.0
506,142.3421936,0.0
507,142.2826691,0.0
508,142.3171082,0.0
509,142.2864838,0.0
510,173.710549608,1.0
511,176.558263536,1.0
512,142.3856964,0.0
513,142.3516541,0.0
514,142.3851166,0.0
515,142.5135651,0.0
516,172.34686400799998,1.0
517,142.4354248,0.0
518,142.230545,0.0
519,142.1354523,0.0
520,142.142807,0.0
521,142.1798401,0.0
522,142.2244873,0.0
523,142.1723633,0.0
524,142.2195282,0.0
525,176.262359608,1.0
526,142.1470642,0.0
527,142.3590546,0.0
528,142.3345184,0.0
529,142.2799988,0.0
530,142.3067627,0.0
531,142.3806763,0.0
532,142.3798828,0.0
533,142.4119873,0.0
534,142.3740082,0.0
535,142.3490295,0.0
536,142.3062134,0.0
537,142.2502594,0.0
538,142.1890259,0.0
539,142.1956787,0.0
540,142.1777954,0.0
541,142.1484222,0.0
542,174.83274353700003,1.0
543,174.83274353700003,1.0
544,171.989934699,1.0
545,142.1404419,0.0
546,142.1351166,0.0
547,142.2428284,0.0
548,142.3313904,0.0
549,142.3085327,0.0
550,142.3314819,0.0
551,177.758140625,1.0
552,142.2065125,0.0
553,173.668217438,1.0
554,176.515237396,1.0
555,175.09172741700002,1.0
556,175.09172741700002,1.0
557,142.3509979,0.0
558,142.2865295,0.0
559,142.2848358,0.0
560,142.1418915,0.0
561,142.1081848,0.0
562,171.863499137,1.0
563,176.124577628,1.0
564,142.0359497,0.0
565,141.9325867,0.0
566,141.8275452,0.0
567,141.9864197,0.0
568,141.9886932,0.0
569,142.0057983,0.0
570,142.0028839,0.0
571,142.2250671,0.0
572,142.324173,0.0
573,142.3148651,0.0
574,142.3971558,0.0
575,142.2577515,0.0
576,142.2976379,0.0
577,142.2045288,0.0
578,142.1028595,0.0
579,177.45771412500002,1.0
580,141.9661713,0.0
581,141.879303,0.0
582,141.873703,0.0
583,141.864502,0.0
584,141.8596954,0.0
585,142.0709534,0.0
586,142.1457367,0.0
587,142.2096252,0.0
588,142.107605,0.0
589,142.0794983,0.0
590,142.0204163,0.0
591,141.8826904,0.0
592,141.927887,0.0
593,177.3672295,1.0
594,171.69147815600002,1.0
595,141.8937836,0.0
596,141.9780426,0.0
597,142.0948944,0.0
598,142.1086578,0.0
599,174.836647311,1.0
600,173.415211154,1.0
601,174.836647311,1.0
602,142.1436157,0.0
603,142.1919556,0.0
604,142.1823883,0.0
605,142.1806335,0.0
606,142.1759033,0.0
607,177.50579837499998,1.0
608,174.66570560099998,1.0
609,142.0046387,0.0
610,142.02948,0.0
611,142.0657349,0.0
612,142.0510101,0.0
613,141.9625397,0.0
614,142.0197601,0.0
615,141.973877,0.0
616,174.70266033599998,1.0
617,171.861966672,1.0
618,142.0346832,0.0
619,141.9181213,0.0
620,141.9350586,0.0
621,141.9506531,0.0
622,141.9815979,0.0
623,142.2284241,0.0
624,173.519086956,1.0
625,170.67451176,1.0
626,173.519086956,1.0
627,142.2287598,0.0
628,142.1733551,0.0
629,142.0347595,0.0
630,142.078064,0.0
631,142.1311646,0.0
632,142.025238,0.0
633,141.979599,0.0
634,142.0056305,0.0
635,141.947113,0.0
636,141.8424377,0.0
637,141.842041,0.0
638,141.9712677,0.0
639,142.0679779,0.0
640,142.2129211,0.0
641,142.161972,0.0
642,174.787812252,1.0
643,176.208851376,1.0
644,176.208851376,1.0
645,142.1039124,0.0
646,141.9747009,0.0
647,141.9357605,0.0
648,141.9543457,0.0
649,141.9180145,0.0
650,141.9538269,0.0
651,141.9994202,0.0
652,142.078125,0.0
653,142.0886536,0.0
654,142.203064,0.0
655,142.2220612,0.0
656,142.1751251,0.0
657,141.9688568,0.0
658,141.9113617,0.0
659,141.8267975,0.0
660,142.0404663,0.0
661,142.0814972,0.0
662,142.1081238,0.0
663,142.1459656,0.0
664,142.2825317,0.0
665,142.241394,0.0
666,142.0879517,0.0
667,141.9185333,0.0
668,141.9281921,0.0
669,142.1083374,0.0
670,173.42152197,1.0
671,170.5785462,1.0
672,142.1487885,0.0
673,142.1078033,0.0
674,171.985854337,1.0
675,142.1370697,0.0
676,174.888297717,1.0
677,173.46644163800002,1.0
678,142.1856079,0.0
679,142.1461334,0.0
680,142.0035858,0.0
681,141.8552704,0.0
682,141.8609161,0.0
683,176.141284768,1.0
684,142.0494232,0.0
685,174.62888210699998,1.0
686,177.468376125,1.0
687,171.789388089,1.0
688,177.468376125,1.0
689,141.9747009,0.0
690,141.9826508,0.0
691,142.0463409,0.0
692,142.1057587,0.0
693,142.0895691,0.0
694,142.0848999,0.0
695,142.1564026,0.0
696,142.1190643,0.0
697,142.0966492,0.0
698,142.142395,0.0
699,142.2198639,0.0
700,142.31604,0.0
701,172.12155837799997,1.0
702,142.2492218,0.0
703,142.1898499,0.0
704,142.1548615,0.0
705,142.1853485,0.0
706,142.2882843,0.0
707,174.822946464,1.0
708,171.980296928,1.0
709,142.1324768,0.0
710,177.63542175,1.0
711,173.37217162800002,1.0
712,176.214338376,1.0
713,171.951088254,1.0
714,142.1083374,0.0
715,142.1693878,0.0
716,142.097168,0.0
717,141.9735107,0.0
718,141.7539368,0.0
719,141.6998138,0.0
720,141.7902222,0.0
721,141.9956512,0.0
722,142.1764221,0.0
723,142.2986755,0.0
724,142.2935181,0.0
725,142.3161774,0.0
726,142.4119263,0.0
727,142.4389496,0.0
728,173.684915822,1.0
729,175.108562673,1.0
730,142.3646851,0.0
731,142.272934,0.0
732,170.70648192,1.0
733,170.70648192,1.0
734,142.2554016,0.0
735,142.2591858,0.0
736,142.2357788,0.0
737,142.2430267,0.0
738,142.1249542,0.0
739,141.9860992,0.0
740,176.005735532,1.0
741,141.9401093,0.0
742,141.9523621,0.0
743,176.037503712,1.0
744,141.9657288,0.0
745,142.1085815,0.0
746,142.0985107,0.0
747,171.858421735,1.0
748,177.53969187500002,1.0
749,173.27873927000002,1.0
750,142.0317535,0.0
751,142.2726593,0.0
752,142.5645599,0.0
753,178.48207474999998,1.0
754,142.7856598,0.0
755,174.099003952,1.0
756,142.7041016,0.0
757,142.648056,0.0
758,142.4747314,0.0
759,170.68511352,1.0
760,176.374617304,1.0
761,142.2375946,0.0
762,142.035965,0.0
763,141.9185333,0.0
764,142.0466461,0.0
765,142.2173462,0.0
766,177.932586625,1.0
767,177.932586625,1.0
768,177.932586625,1.0
769,142.3460693,0.0
770,142.3335724,0.0
771,142.3414001,0.0
772,142.2021332,0.0
773,172.040302159,1.0
774,172.040302159,1.0
775,142.1820679,0.0
776,142.1448822,0.0
777,142.1470642,0.0
778,142.1963043,0.0
779,142.1962433,0.0
780,142.2044678,0.0
781,142.1308136,0.0
782,142.1190033,0.0
783,170.45895996,1.0
784,173.299942626,1.0
785,142.0491333,0.0
786,142.0615845,0.0
787,142.1028595,0.0
788,142.1106262,0.0
789,142.0632629,0.0
790,142.0478363,0.0
791,142.1976776,0.0
792,142.0558472,0.0
793,142.02005,0.0
794,142.1813507,0.0
795,142.256897,0.0
796,142.1478271,0.0
797,142.181778,0.0
798,142.1724701,0.0
799,174.85168073999998,1.0
800,142.155838,0.0
801,174.81260511600001,1.0
802,142.1240692,0.0
803,177.783699,1.0
804,176.36142940800002,1.0
805,172.09462063200002,1.0
806,142.2269592,0.0
807,142.3076324,0.0
808,142.239563,0.0
809,142.2129364,0.0
810,174.92964429,1.0
811,170.6630676,1.0
812,172.08525982999998,1.0
813,142.219223,0.0
814,142.235672,0.0
815,142.2733002,0.0
816,142.3119202,0.0
817,142.2819977,0.0
818,142.406189,0.0
819,142.4708862,0.0
820,142.4089966,0.0
821,142.2986298,0.0
822,142.2400818,0.0
823,142.2383118,0.0
824,176.231026668,1.0
825,173.388590754,1.0
826,142.1217957,0.0
827,142.2151031,0.0
828,173.49339717200002,1.0
829,142.2077026,0.0
830,142.2348938,0.0
831,142.3612213,0.0
832,142.3349152,0.0
833,175.151954982,1.0
834,142.3999634,0.0
835,142.2458496,0.0
836,142.30896,0.0
837,142.2893372,0.0
838,142.4077454,0.0
839,142.3006744,0.0
840,142.3898315,0.0
841,142.3937683,0.0
842,142.5311279,0.0
843,142.4875946,0.0
844,142.4062805,0.0
845,142.2367859,0.0
846,142.119339,0.0
847,174.854495964,1.0
848,142.1581268,0.0
849,142.2433472,0.0
850,142.2838898,0.0
851,142.3482971,0.0
852,142.4027863,0.0
853,170.85794676,1.0
854,142.3816223,0.0
855,142.2838287,0.0
856,173.52556515599997,1.0
857,142.2340698,0.0
858,142.2976532,0.0
859,142.2393494,0.0
860,142.2104034,0.0
861,142.3206024,0.0
862,142.3687439,0.0
863,142.3961029,0.0
864,142.2811737,0.0
865,142.4213715,0.0
866,142.4114075,0.0
867,142.3459625,0.0
868,142.3025513,0.0
869,142.2808228,0.0
870,142.480835,0.0
871,142.4480438,0.0
872,175.180238832,1.0
873,175.180238832,1.0
874,142.4229584,0.0
875,142.4767761,0.0
876,178.01370625,1.0
877,142.410965,0.0
878,142.4786377,0.0
879,142.5406036,0.0
880,172.37852825599998,1.0
881,175.227760128,1.0
882,178.076992,1.0
883,142.4615936,0.0
884,142.4001923,0.0
885,142.3845825,0.0
886,142.4224091,0.0
887,142.3812714,0.0
888,142.4600525,0.0
889,142.5176239,0.0
890,142.536026,0.0
891,142.5206604,0.0
892,142.5620575,0.0
893,142.4280396,0.0
894,142.4491272,0.0
895,142.3846588,0.0
896,142.4514771,0.0
897,142.5442352,0.0
898,142.5230865,0.0
899,142.3879089,0.0
900,142.2981415,0.0
901,142.3795166,0.0
902,142.4326477,0.0
903,142.4359589,0.0
904,142.4841766,0.0
905,142.5315399,0.0
906,175.269388248,1.0
907,176.694342624,1.0
908,173.844433872,1.0
909,170.99452512,1.0
910,142.4954376,0.0
911,142.4467621,0.0
912,142.3658447,0.0
913,142.3200989,0.0
914,142.3574219,0.0
915,142.4100342,0.0
916,142.4623566,0.0
917,142.4668274,0.0
918,172.29099455699998,1.0
919,172.29099455699998,1.0
920,142.3892517,0.0
921,142.3885498,0.0
922,142.3900146,0.0
923,142.2235413,0.0
924,170.69809572,1.0
925,142.2484131,0.0
926,142.3329468,0.0
927,142.3984528,0.0
928,177.83147812500002,1.0
929,176.40882630000002,1.0
930,170.718219,1.0
931,142.2651825,0.0
932,142.4117432,0.0
933,142.4478912,0.0
934,142.4010773,0.0
935,142.3702087,0.0
936,142.3149261,0.0
937,142.2752075,0.0
938,142.2173309,0.0
939,142.2727966,0.0
940,142.1378174,0.0
941,142.2383575,0.0
942,142.2251587,0.0
943,142.1681061,0.0
944,142.2201385,0.0
945,142.2134247,0.0
946,142.2849121,0.0
947,142.2727966,0.0
948,142.279953,0.0
949,176.378874472,1.0
950,142.2410278,0.0
951,142.2289429,0.0
952,176.270628052,1.0
953,142.1537323,0.0
954,142.1506805,0.0
955,173.53639948800003,1.0
956,142.2429504,0.0
957,142.2561188,0.0
958,142.3072205,0.0
959,142.4290771,0.0
960,173.69580603,1.0
961,142.3736115,0.0
962,142.282547,0.0
963,177.782344875,1.0
964,142.2258759,0.0
965,170.74429320000002,1.0
966,173.59003142,1.0
967,176.43576964,1.0
968,142.286911,0.0
969,142.2323456,0.0
970,142.1768036,0.0
971,142.2781982,0.0
972,142.2686462,0.0
973,142.2849884,0.0
974,142.3069611,0.0
975,142.3727264,0.0
976,142.343399,0.0
977,142.2669983,0.0
978,142.1475525,0.0
979,174.85295698800002,1.0
980,142.1568756,0.0
981,142.2084808,0.0
982,142.2238464,0.0
983,176.34920660400002,1.0
984,172.082693541,1.0
985,177.771377625,1.0
986,142.2171021,0.0
987,142.2338867,0.0
988,142.3191986,0.0
989,142.263916,0.0
990,142.2400818,0.0
991,142.1521606,0.0
992,177.865696,1.0
993,142.2925568,0.0
994,142.4055023,0.0
995,142.3186951,0.0
996,142.2985992,0.0
997,142.3710022,0.0
998,142.4127045,0.0
999,142.3315582,0.0
1000,173.54243104600002,1.0
1001,142.2478943,0.0
1002,142.1461029,0.0
1003,142.0145264,0.0
1004,142.0760498,0.0
1005,141.9816589,0.0
1006,142.0279846,0.0
1007,142.1353607,0.0
1008,142.1703949,0.0
1009,176.454331076,1.0
1010,142.3018799,0.0
1011,142.3064575,0.0
1012,142.2532501,0.0
1013,142.1389923,0.0
1014,141.9699097,0.0
1015,142.0488892,0.0
1016,141.9859772,0.0
1017,141.9814301,0.0
1018,142.2261047,0.0
1019,142.3250885,0.0
1020,170.77778316,1.0
1021,173.62407954600002,1.0
1022,172.20093135300002,1.0
1023,142.3148193,0.0
1024,142.3338623,0.0
1025,142.3298645,0.0
1026,142.2723541,0.0
1027,142.0199585,0.0
1028,141.7627563,0.0
1029,171.453894535,1.0
1030,141.6974335,0.0
1031,170.08905024,1.0
1032,177.176094,1.0
1033,175.758685248,1.0
1034,141.7408752,0.0
1035,141.9467468,0.0
1036,142.245636,0.0
1037,142.3195648,0.0
1038,142.3202972,0.0
1039,142.232605,0.0
1040,142.3164825,0.0
1041,172.133836369,1.0
1042,176.40161743599998,1.0
1043,174.97902374699999,1.0
1044,142.2593689,0.0
1045,142.3880463,0.0
1046,142.4191895,0.0
1047,142.3978882,0.0
1048,142.3000336,0.0
1049,142.2036438,0.0
1050,142.1034851,0.0
1051,142.1961975,0.0
1052,142.2598572,0.0
1053,142.3288727,0.0
1054,175.09516206899997,1.0
1055,142.3537903,0.0
1056,142.3987579,0.0
1057,142.3548431,0.0
1058,142.3110352,0.0
1059,142.2260742,0.0
1060,174.72994948500002,1.0
1061,170.4682434,1.0
1062,176.15051818,1.0
1063,142.0568695,0.0
1064,142.1317596,0.0
1065,142.1154938,0.0
1066,142.1729736,0.0
1067,142.3684082,0.0
1068,142.473053,0.0
1069,142.5826569,0.0
1070,142.4570313,0.0
1071,142.4078674,0.0
1072,142.3739166,0.0
1073,142.4147797,0.0
1074,142.240387,0.0
1075,142.1317902,0.0
1076,142.1380615,0.0
1077,173.404302402,1.0
1078,173.404302402,1.0
1079,142.1346741,0.0
1080,142.2080994,0.0
1081,142.2904053,0.0
1082,142.3420563,0.0
1083,142.3851318,0.0
1084,142.4223175,0.0
1085,170.90938115999998,1.0
1086,172.33362600299998,1.0
1087,142.4244843,0.0
1088,142.453186,0.0
1089,142.4512939,0.0
1090,142.3838196,0.0
1091,177.93323512499998,1.0
1092,172.239371601,1.0
1093,142.3465881,0.0
1094,142.2310181,0.0
1095,142.3009949,0.0
1096,173.65617311,1.0
1097,142.3411255,0.0
1098,142.2656708,0.0
1099,142.1264038,0.0
1100,142.0496826,0.0
1101,176.176988584,1.0
1102,170.49385991999998,1.0
1103,142.0782166,0.0
1104,142.1069489,0.0
1105,142.2751007,0.0
1106,142.2221985,0.0
1107,142.3386078,0.0
1108,142.3335419,0.0
1109,142.4233856,0.0
1110,142.3502655,0.0
1111,142.4261017,0.0
1112,142.2693634,0.0
1113,142.225769,0.0
1114,142.1660156,0.0
1115,142.2144775,0.0
1116,142.0321655,0.0
1117,141.910202,0.0
1118,174.37417739699998,1.0
1119,141.7676239,0.0
1120,141.8768311,0.0
1121,173.434888046,1.0
1122,142.1597443,0.0
1123,178.0252075,1.0
1124,172.32840086,1.0
1125,142.420166,0.0
1126,142.4933167,0.0
1127,142.4532928,0.0
1128,142.3058319,0.0
1129,176.571886548,1.0
1130,170.87601924,1.0
1131,170.87601924,1.0
1132,176.571886548,1.0
1133,142.3966827,0.0
1134,142.5421753,0.0
1135,142.7124634,0.0
1136,142.8672485,0.0
1137,142.8061066,0.0
1138,142.8055878,0.0
1139,142.6603394,0.0
1140,142.5885773,0.0
1141,142.3100739,0.0
1142,142.1983795,0.0
1143,142.0568542,0.0
1144,142.0831604,0.0
1145,176.365100056,1.0
1146,142.2299194,0.0
