,water_temperature,spike
143,142.2621307,0.0
144,190.730728698,1.0
145,186.46063775699997,1.0
146,185.03727411,1.0
147,142.3363647,0.0
148,189.21989720200003,1.0
149,142.2705994,0.0
150,142.2966766,0.0
151,142.398819,0.0
152,142.3059235,0.0
153,142.1464386,0.0
154,142.0554352,0.0
155,142.0510254,0.0
156,142.0998993,0.0
157,142.0271912,0.0
158,142.0090485,0.0
159,142.0067291,0.0
160,141.9319153,0.0
161,142.0365753,0.0
162,142.1180725,0.0
163,142.1931305,0.0
164,142.1698761,0.0
165,142.2985687,0.0
166,142.2417603,0.0
167,186.303604127,1.0
168,191.992263795,1.0
169,142.2164917,0.0
170,184.80729058999998,1.0
171,186.228885133,1.0
172,142.1594543,0.0
173,142.2361603,0.0
174,142.263031,0.0
175,142.3957825,0.0
176,142.4223938,0.0
177,142.4756012,0.0
178,142.3672028,0.0
179,142.3783417,0.0
180,184.95411987,1.0
181,142.2723999,0.0
182,142.208725,0.0
183,142.0550079,0.0
184,141.9406281,0.0
185,141.9495544,0.0
186,142.0838013,0.0
187,142.1382141,0.0
188,142.2941132,0.0
189,142.2324219,0.0
190,142.2906494,0.0
191,142.2317505,0.0
192,142.1457367,0.0
193,142.1504364,0.0
194,142.1478882,0.0
195,142.1963196,0.0
196,142.2977448,0.0
197,142.1981812,0.0
198,142.3664856,0.0
199,142.4283142,0.0
200,192.21996924,1.0
201,142.3851624,0.0
202,142.3170166,0.0
203,142.282135,0.0
204,142.3119659,0.0
205,142.1623535,0.0
206,142.1370544,0.0
207,142.0522308,0.0
208,184.57167352,1.0
209,141.9782104,0.0
210,142.1638031,0.0
211,142.3109436,0.0
212,142.2729187,0.0
213,142.2070465,0.0
214,142.2423553,0.0
215,142.3010864,0.0
216,190.727641338,1.0
217,142.3340607,0.0
218,142.217392,0.0
219,142.2452393,0.0
220,142.1654816,0.0
221,142.2442017,0.0
222,142.2329712,0.0
223,142.3205719,0.0
224,142.4495544,0.0
225,190.784769558,1.0
226,190.784769558,1.0
227,142.3766937,0.0
228,186.376524098,1.0
229,187.799245656,1.0
230,186.376524098,1.0
231,142.2721558,0.0
232,142.3333435,0.0
233,186.25131285700002,1.0
234,142.1765747,0.0
235,142.066452,0.0
236,141.9921875,0.0
237,142.2006836,0.0
238,187.63331914800003,1.0
239,142.1464539,0.0
240,142.0559998,0.0
241,187.496476992,1.0
242,142.0427856,0.0
243,142.0747375,0.0
244,142.0513916,0.0
245,185.998511808,1.0
246,141.9835968,0.0
247,187.34978578800002,1.0
248,141.9316559,0.0
249,141.9603271,0.0
250,142.0641937,0.0
251,142.0300293,0.0
252,142.0554657,0.0
253,142.0892334,0.0
254,142.2134399,0.0
255,142.1965942,0.0
256,142.1650543,0.0
257,142.2301941,0.0
258,142.1986237,0.0
259,142.2825165,0.0
260,142.2483673,0.0
261,187.816728528,1.0
262,187.816728528,1.0
263,142.2854004,0.0
264,142.2192078,0.0
265,190.672905286,1.0
266,184.98117677,1.0
267,142.2932129,0.0
268,142.2042389,0.0
269,142.2388,0.0
270,142.1534729,0.0
271,186.17801311699998,1.0
272,142.1206207,0.0
273,142.0845642,0.0
274,142.1132507,0.0
275,186.25589039,1.0
276,142.180069,0.0
277,142.1623535,0.0
278,191.92342068,1.0
279,142.1654968,0.0
280,142.3299255,0.0
281,142.3042755,0.0
282,191.85838848,1.0
283,142.1173248,0.0
284,142.0192108,0.0
285,142.1040802,0.0
286,142.2019806,0.0
287,142.3235779,0.0
288,192.06425861999998,1.0
289,190.641560408,1.0
290,142.2698212,0.0
291,142.2145691,0.0
292,142.2653198,0.0
293,142.2816315,0.0
294,142.2732697,0.0
295,142.2500916,0.0
296,142.1964874,0.0
297,142.1811676,0.0
298,142.1846008,0.0
299,142.2963715,0.0
300,142.2743073,0.0
301,142.2325287,0.0
302,142.0983276,0.0
303,142.1035156,0.0
304,142.282486,0.0
305,192.10465399499998,1.0
306,186.41266424699998,1.0
307,192.10465399499998,1.0
308,142.2997437,0.0
309,142.1638947,0.0
310,142.115921,0.0
311,142.0057831,0.0
312,142.1269836,0.0
313,142.2795715,0.0
314,142.3686829,0.0
315,142.1487122,0.0
316,142.1342621,0.0
317,142.0537262,0.0
318,142.0378113,0.0
319,141.9910126,0.0
320,142.1471863,0.0
321,142.0933075,0.0
322,142.089447,0.0
323,190.481871,1.0
324,142.15065,0.0
325,142.2511597,0.0
326,142.2949066,0.0
327,184.96687469,1.0
328,186.389696803,1.0
329,187.812518916,1.0
330,142.2822113,0.0
331,142.3274536,0.0
332,142.2204437,0.0
333,187.870123848,1.0
334,190.716640876,1.0
335,142.3258514,0.0
336,142.3317413,0.0
337,142.3774719,0.0
338,142.2492523,0.0
339,142.2733917,0.0
340,186.360153028,1.0
341,142.2596588,0.0
342,184.9712982,1.0
343,184.9712982,1.0
344,187.81701048000002,1.0
345,192.0855789,1.0
346,142.285614,0.0
347,142.2577667,0.0
348,191.97139657499997,1.0
349,142.2010345,0.0
350,142.0978851,0.0
351,191.760026535,1.0
352,184.65780333,1.0
353,187.498692612,1.0
354,142.0444641,0.0
355,142.0198059,0.0
356,142.0506897,0.0
357,142.2336884,0.0
358,142.2474365,0.0
359,142.3641357,0.0
360,142.221283,0.0
361,142.2842712,0.0
362,142.2676697,0.0
363,142.1326141,0.0
364,142.166748,0.0
365,142.0892487,0.0
366,142.053894,0.0
367,141.9901581,0.0
368,142.1290894,0.0
369,142.2153473,0.0
370,142.4063568,0.0
371,142.3998718,0.0
372,142.3676758,0.0
373,142.3712463,0.0
374,142.3113098,0.0
375,142.1442108,0.0
376,142.0801239,0.0
377,142.0532379,0.0
378,142.0187988,0.0
379,142.1516113,0.0
380,142.2720795,0.0
381,187.80049437600002,1.0
382,184.95503234,1.0
383,142.2731018,0.0
384,142.292572,0.0
385,187.711911684,1.0
386,184.86779181,1.0
387,142.2059937,0.0
388,142.1464996,0.0
389,142.1628723,0.0
390,142.1151123,0.0
391,142.1091309,0.0
392,190.47547115999998,1.0
393,142.145874,0.0
394,184.93969884,1.0
395,142.2613068,0.0
396,142.2650146,0.0
397,142.2857361,0.0
398,142.2782898,0.0
399,142.3358154,0.0
400,190.78703925000002,1.0
401,142.3783875,0.0
402,142.3867798,0.0
403,142.3513184,0.0
404,142.2961121,0.0
405,142.2746429,0.0
406,142.0980682,0.0
407,188.942962607,1.0
408,142.0623779,0.0
409,142.019104,0.0
410,142.0621948,0.0
411,142.095871,0.0
412,142.1768799,0.0
413,142.2090607,0.0
414,142.2991028,0.0
415,189.191180906,1.0
416,142.2490082,0.0
417,142.3444519,0.0
418,142.214386,0.0
419,142.2238007,0.0
420,142.1636353,0.0
421,142.0496521,0.0
422,187.424974308,1.0
423,141.9886169,0.0
424,141.9829865,0.0
425,141.9520874,0.0
426,190.27648317,1.0
427,184.59658815,1.0
428,141.9973755,0.0
429,141.9866333,0.0
430,142.0771484,0.0
431,142.1644287,0.0
432,142.324646,0.0
433,142.342041,0.0
434,142.3202515,0.0
435,142.2635803,0.0
436,142.2947235,0.0
437,142.1733856,0.0
438,142.1118469,0.0
439,141.9765015,0.0
440,141.9009705,0.0
441,141.9640656,0.0
442,142.0636292,0.0
443,142.1272888,0.0
444,142.1513367,0.0
445,190.4277484,1.0
446,186.1644406,1.0
447,142.11026,0.0
448,142.0601501,0.0
449,141.9888458,0.0
450,141.8363647,0.0
451,141.7440338,0.0
452,141.7145996,0.0
453,141.8412933,0.0
454,142.0075684,0.0
455,187.82742369599998,1.0
456,142.2935028,0.0
457,142.3858032,0.0
458,142.3532562,0.0
459,142.1401367,0.0
460,142.1705017,0.0
461,142.2533264,0.0
462,187.764803424,1.0
463,142.2460632,0.0
464,142.1848297,0.0
465,142.1407318,0.0
466,142.1647491,0.0
467,189.13100864700002,1.0
468,190.553046306,1.0
469,142.2037659,0.0
470,142.20755,0.0
471,142.1537628,0.0
472,191.98095471,1.0
473,142.2081146,0.0
474,142.2331085,0.0
475,142.2545471,0.0
476,142.223175,0.0
477,142.2658386,0.0
478,142.2695465,0.0
479,142.4315948,0.0
480,142.4170532,0.0
481,142.2953491,0.0
482,189.033758914,1.0
483,190.455065372,1.0
484,191.87637182999998,1.0
485,189.033758914,1.0
486,142.1306458,0.0
487,142.125,0.0
488,142.1429138,0.0
489,186.46189705999998,1.0
490,187.88527032,1.0
491,142.337326,0.0
492,142.25,0.0
493,142.1762238,0.0
494,142.0888672,0.0
495,142.0651093,0.0
496,142.0374908,0.0
497,142.2328339,0.0
498,142.3421936,0.0
499,142.2826691,0.0
500,142.3171082,0.0
501,142.2864838,0.0
502,187.949119248,1.0
503,190.796833176,1.0
504,142.3856964,0.0
505,142.3516541,0.0
506,142.3851166,0.0
507,142.5135651,0.0
508,142.4354248,0.0
509,142.230545,0.0
510,142.1354523,0.0
511,142.142807,0.0
512,142.1798401,0.0
513,184.89183348999998,1.0
514,142.2244873,0.0
515,142.1723633,0.0
516,184.88538666000002,1.0
517,142.2195282,0.0
518,142.1470642,0.0
519,185.06677098,1.0
520,142.3590546,0.0
521,142.3345184,0.0
522,142.2799988,0.0
523,142.3067627,0.0
524,142.3806763,0.0
525,187.94144529599998,1.0
526,142.3798828,0.0
527,142.4119873,0.0
528,142.3740082,0.0
529,142.3490295,0.0
530,190.69032595599998,1.0
531,186.42113955399998,1.0
532,142.3062134,0.0
533,142.2502594,0.0
534,142.1890259,0.0
535,142.1956787,0.0
536,142.1777954,0.0
537,142.1484222,0.0
538,142.1404419,0.0
539,142.1351166,0.0
540,142.2428284,0.0
541,142.3313904,0.0
542,142.3085327,0.0
543,190.724185746,1.0
544,186.454241289,1.0
545,142.3314819,0.0
546,142.2065125,0.0
547,142.3509979,0.0
548,142.2865295,0.0
549,142.2848358,0.0
550,142.1418915,0.0
551,142.1081848,0.0
552,142.0359497,0.0
553,141.9325867,0.0
554,190.048910568,1.0
555,187.21235966400002,1.0
556,141.8275452,0.0
557,141.9864197,0.0
558,141.9886932,0.0
559,142.0057983,0.0
560,142.0028839,0.0
561,142.2250671,0.0
562,142.324173,0.0
563,142.3148651,0.0
564,142.3971558,0.0
565,142.2577515,0.0
566,142.2976379,0.0
567,142.2045288,0.0
568,142.1028595,0.0
569,185.975684403,1.0
570,141.9661713,0.0
571,141.879303,0.0
572,141.873703,0.0
573,141.864502,0.0
574,141.8596954,0.0
575,142.0709534,0.0
576,142.1457367,0.0
577,186.29460901200002,1.0
578,142.2096252,0.0
579,187.5820386,1.0
580,142.107605,0.0
581,142.0794983,0.0
582,142.0204163,0.0
583,141.8826904,0.0
584,141.927887,0.0
585,141.8937836,0.0
586,141.9780426,0.0
587,142.0948944,0.0
588,142.1086578,0.0
589,142.1436157,0.0
590,186.27146183600001,1.0
591,187.693381392,1.0
592,191.95914005999998,1.0
593,142.1919556,0.0
594,142.1823883,0.0
595,142.1806335,0.0
596,142.1759033,0.0
597,142.0046387,0.0
598,142.02948,0.0
599,142.0657349,0.0
600,142.0510101,0.0
601,141.9625397,0.0
602,184.62568813000001,1.0
603,142.0197601,0.0
604,141.973877,0.0
605,142.0346832,0.0
606,141.9181213,0.0
607,141.9350586,0.0
608,141.9506531,0.0
609,141.9815979,0.0
610,142.2284241,0.0
611,142.2287598,0.0
612,142.1733551,0.0
613,142.0347595,0.0
614,142.078064,0.0
615,189.034448918,1.0
616,191.87707221,1.0
617,187.61313727200002,1.0
618,186.191825626,1.0
619,142.1311646,0.0
620,190.31381892000002,1.0
621,184.63280939999999,1.0
622,142.025238,0.0
623,141.979599,0.0
624,142.0056305,0.0
625,141.947113,0.0
626,190.068866518,1.0
627,141.8424377,0.0
628,141.842041,0.0
629,141.9712677,0.0
630,184.68837126999998,1.0
631,184.68837126999998,1.0
632,142.0679779,0.0
633,142.2129211,0.0
634,142.161972,0.0
635,142.1039124,0.0
636,191.665846215,1.0
637,141.9747009,0.0
638,141.9357605,0.0
639,185.960192867,1.0
640,187.37973632400002,1.0
641,141.9543457,0.0
642,141.9180145,0.0
643,141.9538269,0.0
644,141.9994202,0.0
645,142.078125,0.0
646,142.0886536,0.0
647,142.203064,0.0
648,142.2220612,0.0
649,142.1751251,0.0
650,141.9688568,0.0
651,188.74211106099997,1.0
652,187.32299744399998,1.0
653,141.9113617,0.0
654,141.8267975,0.0
655,142.0404663,0.0
656,186.126761332,1.0
657,142.0814972,0.0
658,142.1081238,0.0
659,142.1459656,0.0
660,142.2825317,0.0
661,142.241394,0.0
662,142.0879517,0.0
663,141.9185333,0.0
664,141.9281921,0.0
665,190.42517211600003,1.0
666,142.1083374,0.0
667,142.1487885,0.0
668,187.58230035600002,1.0
669,142.1078033,0.0
670,191.885044095,1.0
671,142.1370697,0.0
672,142.1856079,0.0
673,142.1461334,0.0
674,142.0035858,0.0
675,141.8552704,0.0
676,190.093627574,1.0
677,141.8609161,0.0
678,142.0494232,0.0
679,141.9747009,0.0
680,187.41709905599998,1.0
681,141.9826508,0.0
682,142.0463409,0.0
683,189.000659071,1.0
684,190.42171665799998,1.0
685,184.73748631,1.0
686,142.1057587,0.0
687,142.0895691,0.0
688,142.0848999,0.0
689,142.1564026,0.0
690,142.1190643,0.0
691,142.0966492,0.0
692,142.142395,0.0
693,190.57461762600002,1.0
694,142.2198639,0.0
695,142.31604,0.0
696,142.2492218,0.0
697,142.1898499,0.0
698,142.1548615,0.0
699,142.1853485,0.0
700,142.2882843,0.0
701,142.1324768,0.0
702,142.1083374,0.0
703,142.1693878,0.0
704,142.097168,0.0
705,141.9735107,0.0
706,141.7539368,0.0
707,141.6998138,0.0
708,141.7902222,0.0
709,141.9956512,0.0
710,142.1764221,0.0
711,142.2986755,0.0
712,142.2935181,0.0
713,142.3161774,0.0
714,142.4119263,0.0
715,142.4389496,0.0
716,185.07409063,1.0
717,142.3646851,0.0
718,142.272934,0.0
719,142.2554016,0.0
720,187.78212525600003,1.0
721,184.93694154000002,1.0
722,142.2591858,0.0
723,142.2357788,0.0
724,142.2430267,0.0
725,142.1249542,0.0
726,141.9860992,0.0
727,141.9401093,0.0
728,141.9523621,0.0
729,141.9657288,0.0
730,142.1085815,0.0
731,142.0985107,0.0
732,142.0317535,0.0
733,142.2726593,0.0
734,142.5645599,0.0
735,142.7856598,0.0
736,142.7041016,0.0
737,142.648056,0.0
738,142.4747314,0.0
739,184.90887297999998,1.0
740,142.2375946,0.0
741,186.06711415,1.0
742,142.035965,0.0
743,141.9185333,0.0
744,188.922039313,1.0
745,187.501572852,1.0
746,142.0466461,0.0
747,142.2173462,0.0
748,142.3460693,0.0
749,142.3335724,0.0
750,142.3414001,0.0
751,142.2021332,0.0
752,142.1820679,0.0
753,142.1448822,0.0
754,186.212654102,1.0
755,142.1470642,0.0
756,142.1963043,0.0
757,184.85511628999998,1.0
758,142.1962433,0.0
759,186.287852818,1.0
760,142.2044678,0.0
761,142.1308136,0.0
762,142.1190033,0.0
763,142.0491333,0.0
764,142.0615845,0.0
765,142.1028595,0.0
766,142.1106262,0.0
767,190.364772286,1.0
768,142.0632629,0.0
769,142.0478363,0.0
770,142.1976776,0.0
771,142.0558472,0.0
772,188.8866665,1.0
773,142.02005,0.0
774,142.1813507,0.0
775,142.256897,0.0
776,142.1478271,0.0
777,142.181778,0.0
778,142.1724701,0.0
779,184.8025894,1.0
780,142.155838,0.0
781,142.1240692,0.0
782,192.00639492000002,1.0
783,142.2269592,0.0
784,142.3076324,0.0
785,190.60101442,1.0
786,142.239563,0.0
787,142.2129364,0.0
788,142.219223,0.0
789,142.235672,0.0
790,192.06895527,1.0
791,192.06895527,1.0
792,142.2733002,0.0
793,142.3119202,0.0
794,142.2819977,0.0
795,142.406189,0.0
796,142.4708862,0.0
797,142.4089966,0.0
798,142.2986298,0.0
799,142.2400818,0.0
800,142.2383118,0.0
801,187.600770324,1.0
802,142.1217957,0.0
803,142.2151031,0.0
804,142.2077026,0.0
805,142.2348938,0.0
806,187.91681211600002,1.0
807,142.3612213,0.0
808,142.3349152,0.0
809,142.3999634,0.0
810,142.2458496,0.0
811,142.30896,0.0
812,142.2893372,0.0
813,142.4077454,0.0
814,142.3006744,0.0
815,142.3898315,0.0
816,142.3937683,0.0
817,142.5311279,0.0
818,142.4875946,0.0
819,142.4062805,0.0
820,142.2367859,0.0
821,142.119339,0.0
822,142.1581268,0.0
823,189.18365177599998,1.0
824,187.76121830399998,1.0
825,142.2433472,0.0
826,142.2838898,0.0
827,142.3482971,0.0
828,142.4027863,0.0
829,142.3816223,0.0
830,142.2838287,0.0
831,142.2340698,0.0
832,142.2976532,0.0
833,142.2393494,0.0
834,142.2104034,0.0
835,142.3206024,0.0
836,142.3687439,0.0
837,142.3961029,0.0
838,184.96552581,1.0
839,192.079584495,1.0
840,142.2811737,0.0
841,142.4213715,0.0
842,142.4114075,0.0
843,142.3459625,0.0
844,142.3025513,0.0
845,142.2808228,0.0
846,142.480835,0.0
847,142.4480438,0.0
848,142.4229584,0.0
849,142.4767761,0.0
850,142.410965,0.0
851,142.4786377,0.0
852,142.5406036,0.0
853,192.32315135999997,1.0
854,190.898535424,1.0
855,142.4615936,0.0
856,142.4001923,0.0
857,142.3845825,0.0
858,142.4224091,0.0
859,142.3812714,0.0
860,188.04726929999998,1.0
861,188.04726929999998,1.0
862,185.19806824999998,1.0
863,189.471869825,1.0
864,142.4600525,0.0
865,142.5176239,0.0
866,142.536026,0.0
867,142.5206604,0.0
868,142.5620575,0.0
869,142.4280396,0.0
870,142.4491272,0.0
871,142.3846588,0.0
872,142.4514771,0.0
873,142.5442352,0.0
874,142.5230865,0.0
875,142.3879089,0.0
876,142.2981415,0.0
877,142.3795166,0.0
878,142.4326477,0.0
879,142.4359589,0.0
880,142.4841766,0.0
881,142.5315399,0.0
882,185.24406888,1.0
883,142.4954376,0.0
884,142.4467621,0.0
885,142.3658447,0.0
886,192.13213351500002,1.0
887,190.708932526,1.0
888,186.43932955900002,1.0
889,189.285731537,1.0
890,185.01612857,1.0
891,142.3200989,0.0
892,142.3574219,0.0
893,142.4100342,0.0
894,142.4623566,0.0
895,142.4668274,0.0
896,142.3892517,0.0
897,142.3885498,0.0
898,142.3900146,0.0
899,142.2235413,0.0
900,142.2484131,0.0
901,142.3329468,0.0
902,142.3984528,0.0
903,142.2651825,0.0
904,142.4117432,0.0
905,189.455695296,1.0
906,142.4478912,0.0
907,185.12140048999998,1.0
908,142.4010773,0.0
909,192.199781745,1.0
910,185.08127131,1.0
911,142.3702087,0.0
912,142.3149261,0.0
913,189.226025975,1.0
914,142.2752075,0.0
915,142.2173309,0.0
916,142.2727966,0.0
917,142.1378174,0.0
918,142.2383575,0.0
919,186.314957897,1.0
920,142.2251587,0.0
921,142.1681061,0.0
922,142.2201385,0.0
923,142.2134247,0.0
924,142.2849121,0.0
925,142.2727966,0.0
926,184.96393890000002,1.0
927,142.279953,0.0
928,187.75815669600001,1.0
929,186.335746418,1.0
930,142.2410278,0.0
931,142.2289429,0.0
932,142.1537323,0.0
933,142.1506805,0.0
934,187.76069452800002,1.0
935,142.2429504,0.0
936,189.20063800399998,1.0
937,142.2561188,0.0
938,184.99938665,1.0
939,142.3072205,0.0
940,185.15780023,1.0
941,185.15780023,1.0
942,142.4290771,0.0
943,142.3736115,0.0
944,142.282547,0.0
945,142.2258759,0.0
946,142.286911,0.0
947,142.2323456,0.0
948,142.1768036,0.0
949,142.2781982,0.0
950,142.2686462,0.0
951,142.2849884,0.0
952,142.3069611,0.0
953,142.3727264,0.0
954,142.343399,0.0
955,142.2669983,0.0
956,189.056244825,1.0
957,142.1475525,0.0
958,142.1568756,0.0
959,142.2084808,0.0
960,142.2238464,0.0
961,191.993087835,1.0
962,184.88223273,1.0
963,186.304403751,1.0
964,142.2171021,0.0
965,142.2338867,0.0
966,142.3191986,0.0
967,142.263916,0.0
968,142.2400818,0.0
969,142.1521606,0.0
970,142.2925568,0.0
971,142.4055023,0.0
972,142.3186951,0.0
973,142.2985992,0.0
974,142.3710022,0.0
975,142.4127045,0.0
976,185.03102565999998,1.0
977,190.724287988,1.0
978,190.724287988,1.0
979,142.3315582,0.0
980,142.2478943,0.0
981,142.1461029,0.0
982,142.0145264,0.0
983,142.0760498,0.0
984,185.99597315900002,1.0
985,191.67523951500002,1.0
986,141.9816589,0.0
987,142.0279846,0.0
988,142.1353607,0.0
989,184.82151337,1.0
990,142.1703949,0.0
991,142.3018799,0.0
992,142.3064575,0.0
993,142.2532501,0.0
994,142.1389923,0.0
995,141.9699097,0.0
996,142.0488892,0.0
997,141.9859772,0.0
998,141.9814301,0.0
999,142.2261047,0.0
1000,142.3250885,0.0
1001,142.3148193,0.0
1002,142.3338623,0.0
1003,142.3298645,0.0
1004,142.2723541,0.0
1005,142.0199585,0.0
1006,141.7627563,0.0
1007,191.291535225,1.0
1008,184.20666354999997,1.0
1009,141.6974335,0.0
1010,184.26313776,1.0
1011,191.35018152,1.0
1012,141.7408752,0.0
1013,141.9467468,0.0
1014,142.245636,0.0
1015,142.3195648,0.0
1016,142.3202972,0.0
1017,142.232605,0.0
1018,142.3164825,0.0
1019,142.2593689,0.0
1020,142.3880463,0.0
1021,142.4191895,0.0
1022,142.3978882,0.0
1023,142.3000336,0.0
1024,142.2036438,0.0
1025,142.1034851,0.0
1026,142.1961975,0.0
1027,142.2598572,0.0
1028,142.3288727,0.0
1029,142.3537903,0.0
1030,142.3987579,0.0
1031,142.3548431,0.0
1032,142.3110352,0.0
1033,142.2260742,0.0
1034,142.0568695,0.0
1035,189.03524026800002,1.0
1036,142.1317596,0.0
1037,142.1154938,0.0
1038,142.1729736,0.0
1039,142.3684082,0.0
1040,142.473053,0.0
1041,142.5826569,0.0
1042,142.4570313,0.0
1043,142.4078674,0.0
1044,142.3739166,0.0
1045,142.4147797,0.0
1046,142.240387,0.0
1047,142.1317902,0.0
1048,142.1380615,0.0
1049,142.1346741,0.0
1050,142.2080994,0.0
1051,142.2904053,0.0
1052,142.3420563,0.0
1053,186.52452265800002,1.0
1054,142.3851318,0.0
1055,189.421682275,1.0
1056,185.14901275,1.0
1057,142.4223175,0.0
1058,142.4244843,0.0
1059,142.453186,0.0
1060,142.4512939,0.0
1061,142.3838196,0.0
1062,142.3465881,0.0
1063,142.2310181,0.0
1064,142.3009949,0.0
1065,142.3411255,0.0
1066,142.2656708,0.0
1067,142.1264038,0.0
1068,186.085084206,1.0
1069,142.0496826,0.0
1070,142.0782166,0.0
1071,184.73903357,1.0
1072,142.1069489,0.0
1073,142.2751007,0.0
1074,142.2221985,0.0
1075,142.3386078,0.0
1076,142.3335419,0.0
1077,142.4233856,0.0
1078,190.74935577000002,1.0
1079,142.3502655,0.0
1080,142.4261017,0.0
1081,142.2693634,0.0
1082,142.225769,0.0
1083,142.1660156,0.0
1084,142.2144775,0.0
1085,142.0321655,0.0
1086,141.910202,0.0
1087,141.7676239,0.0
1088,141.8768311,0.0
1089,142.1597443,0.0
1090,142.420166,0.0
1091,142.4933167,0.0
1092,142.4532928,0.0
1093,142.3058319,0.0
1094,142.3966827,0.0
1095,142.5421753,0.0
1096,142.7124634,0.0
1097,142.8672485,0.0
1098,142.8061066,0.0
1099,142.8055878,0.0
1100,142.6603394,0.0
1101,142.5885773,0.0
1102,190.695499026,1.0
1103,142.3100739,0.0
1104,142.1983795,0.0
1105,142.0568542,0.0
1106,142.0831604,0.0
1107,142.2299194,0.0
1108,142.1186981,0.0
1109,142.1170959,0.0
1110,142.0719604,0.0
1111,142.1340332,0.0
1112,142.2080688,0.0
1113,187.77976866,1.0
1114,186.357194655,1.0
1115,187.77976866,1.0
1116,142.2574005,0.0
1117,142.2754517,0.0
1118,142.4321442,0.0
1119,192.36671909999998,1.0
1120,142.493866,0.0
1121,142.5141449,0.0
1122,142.4951172,0.0
1123,142.4417419,0.0
1124,142.264267,0.0
1125,142.121994,0.0
1126,142.168396,0.0
1127,142.2666473,0.0
1128,142.3038788,0.0
1129,142.2142181,0.0
1130,142.2647247,0.0
1131,142.3531342,0.0
1132,189.531108557,1.0
1133,192.381200415,1.0
1134,192.381200415,1.0
1135,142.5045929,0.0
1136,142.4644318,0.0
1137,142.4016418,0.0
1138,186.508231629,1.0
1139,142.3726959,0.0
1140,191.009397912,1.0
1141,186.733068108,1.0
1142,142.5443268,0.0
1143,142.5005493,0.0
1144,142.60672,0.0
1145,142.5367584,0.0
1146,192.370756545,1.0
