,water_temperature,spike
594,141.7902222,0.0
595,141.9956512,0.0
596,142.1764221,0.0
597,142.2986755,0.0
598,142.2935181,0.0
599,142.3161774,0.0
600,142.4119263,0.0
601,142.4389496,0.0
602,142.3646851,0.0
603,142.272934,0.0
604,142.2554016,0.0
605,142.2591858,0.0
606,142.2357788,0.0
607,142.2430267,0.0
608,142.1249542,0.0
609,141.9860992,0.0
610,141.9401093,0.0
611,141.9523621,0.0
612,141.9657288,0.0
613,142.1085815,0.0
614,142.0985107,0.0
615,144.87238857,1.0
616,146.292706105,1.0
617,146.292706105,1.0
618,142.0317535,0.0
619,142.2726593,0.0
620,142.5645599,0.0
621,142.7856598,0.0
622,142.7041016,0.0
623,142.648056,0.0
624,142.4747314,0.0
625,142.2375946,0.0
626,142.035965,0.0
627,141.9185333,0.0
628,142.0466461,0.0
629,142.2173462,0.0
630,142.3460693,0.0
631,142.3335724,0.0
632,142.3414001,0.0
633,142.2021332,0.0
634,142.1820679,0.0
635,142.1448822,0.0
636,142.1470642,0.0
637,142.1963043,0.0
638,142.1962433,0.0
639,142.2044678,0.0
640,142.1308136,0.0
641,142.1190033,0.0
642,142.0491333,0.0
643,142.0615845,0.0
644,142.1028595,0.0
645,142.1106262,0.0
646,142.0632629,0.0
647,142.0478363,0.0
648,142.1976776,0.0
649,142.0558472,0.0
650,142.02005,0.0
651,142.1813507,0.0
652,142.256897,0.0
653,142.1478271,0.0
654,142.181778,0.0
655,142.1724701,0.0
656,142.155838,0.0
657,142.1240692,0.0
658,142.2269592,0.0
659,142.3076324,0.0
660,142.239563,0.0
661,142.2129364,0.0
662,142.219223,0.0
663,142.235672,0.0
664,142.2733002,0.0
665,142.3119202,0.0
666,142.2819977,0.0
667,142.406189,0.0
668,142.4708862,0.0
669,142.4089966,0.0
670,142.2986298,0.0
671,142.2400818,0.0
672,142.2383118,0.0
673,142.1217957,0.0
674,142.2151031,0.0
675,142.2077026,0.0
676,142.2348938,0.0
677,142.3612213,0.0
678,142.3349152,0.0
679,142.3999634,0.0
680,142.2458496,0.0
681,142.30896,0.0
682,142.2893372,0.0
683,142.4077454,0.0
684,142.3006744,0.0
685,142.3898315,0.0
686,142.3937683,0.0
687,142.5311279,0.0
688,142.4875946,0.0
689,142.4062805,0.0
690,142.2367859,0.0
691,142.119339,0.0
692,142.1581268,0.0
693,142.2433472,0.0
694,142.2838898,0.0
695,142.3482971,0.0
696,142.4027863,0.0
697,142.3816223,0.0
698,142.2838287,0.0
699,142.2340698,0.0
700,142.2976532,0.0
701,142.2393494,0.0
702,142.2104034,0.0
703,142.3206024,0.0
704,142.3687439,0.0
705,142.3961029,0.0
706,142.2811737,0.0
707,142.4213715,0.0
708,142.4114075,0.0
709,142.3459625,0.0
710,142.3025513,0.0
711,142.2808228,0.0
712,142.480835,0.0
713,142.4480438,0.0
714,142.4229584,0.0
715,142.4767761,0.0
716,142.410965,0.0
717,142.4786377,0.0
718,142.5406036,0.0
719,142.4615936,0.0
720,142.4001923,0.0
721,142.3845825,0.0
722,142.4224091,0.0
723,142.3812714,0.0
724,142.4600525,0.0
725,142.5176239,0.0
726,145.38674652,1.0
727,146.81210678,1.0
728,142.536026,0.0
729,142.5206604,0.0
730,142.5620575,0.0
731,142.4280396,0.0
732,142.4491272,0.0
733,142.3846588,0.0
734,142.4514771,0.0
735,142.5442352,0.0
736,142.5230865,0.0
737,142.3879089,0.0
738,142.2981415,0.0
739,142.3795166,0.0
740,142.4326477,0.0
741,142.4359589,0.0
742,142.4841766,0.0
743,142.5315399,0.0
744,142.4954376,0.0
745,142.4467621,0.0
746,142.3658447,0.0
747,142.3200989,0.0
748,142.3574219,0.0
749,142.4100342,0.0
750,142.4623566,0.0
751,142.4668274,0.0
752,142.3892517,0.0
753,142.3885498,0.0
754,142.3900146,0.0
755,142.2235413,0.0
756,142.2484131,0.0
757,142.3329468,0.0
758,142.3984528,0.0
759,142.2651825,0.0
760,142.4117432,0.0
761,142.4478912,0.0
762,142.4010773,0.0
763,142.3702087,0.0
764,142.3149261,0.0
765,142.2752075,0.0
766,142.2173309,0.0
767,142.2727966,0.0
768,142.1378174,0.0
769,142.2383575,0.0
770,142.2251587,0.0
771,146.43314928299998,1.0
772,142.1681061,0.0
773,142.2201385,0.0
774,142.2134247,0.0
775,142.2849121,0.0
776,142.2727966,0.0
777,142.279953,0.0
778,142.2410278,0.0
779,142.2289429,0.0
780,142.1537323,0.0
781,142.1506805,0.0
782,142.2429504,0.0
783,142.2561188,0.0
784,142.3072205,0.0
785,142.4290771,0.0
786,142.3736115,0.0
787,142.282547,0.0
788,142.2258759,0.0
789,142.286911,0.0
790,142.2323456,0.0
791,142.1768036,0.0
792,142.2781982,0.0
793,142.2686462,0.0
794,142.2849884,0.0
795,145.153100322,1.0
796,142.3069611,0.0
797,142.3727264,0.0
798,142.343399,0.0
799,142.2669983,0.0
800,142.1475525,0.0
801,142.1568756,0.0
802,142.2084808,0.0
803,142.2238464,0.0
804,146.483615163,1.0
805,142.2171021,0.0
806,142.2338867,0.0
807,142.3191986,0.0
808,142.263916,0.0
809,142.2400818,0.0
810,142.1521606,0.0
811,142.2925568,0.0
812,142.4055023,0.0
813,142.3186951,0.0
814,142.2985992,0.0
815,142.3710022,0.0
816,142.4127045,0.0
817,142.3315582,0.0
818,142.2478943,0.0
819,142.1461029,0.0
820,142.0145264,0.0
821,142.0760498,0.0
822,141.9816589,0.0
823,142.0279846,0.0
824,142.1353607,0.0
825,142.1703949,0.0
826,142.3018799,0.0
827,142.3064575,0.0
828,142.2532501,0.0
829,142.1389923,0.0
830,141.9699097,0.0
831,142.0488892,0.0
832,141.9859772,0.0
833,141.9814301,0.0
834,142.2261047,0.0
835,146.59484115499998,1.0
836,142.3250885,0.0
837,142.3148193,0.0
838,142.3338623,0.0
839,142.3298645,0.0
840,146.540524723,1.0
841,142.2723541,0.0
842,142.0199585,0.0
843,141.7627563,0.0
844,141.6974335,0.0
845,141.7408752,0.0
846,146.205149204,1.0
847,141.9467468,0.0
848,142.245636,0.0
849,142.3195648,0.0
850,142.3202972,0.0
851,142.232605,0.0
852,142.3164825,0.0
853,142.2593689,0.0
854,142.3880463,0.0
855,142.4191895,0.0
856,142.3978882,0.0
857,142.3000336,0.0
858,142.2036438,0.0
859,142.1034851,0.0
860,142.1961975,0.0
861,142.2598572,0.0
862,142.3288727,0.0
863,142.3537903,0.0
864,146.670720637,1.0
865,142.3987579,0.0
866,142.3548431,0.0
867,142.3110352,0.0
868,142.2260742,0.0
869,142.0568695,0.0
870,142.1317596,0.0
871,142.1154938,0.0
872,142.1729736,0.0
873,142.3684082,0.0
874,142.473053,0.0
875,142.5826569,0.0
876,142.4570313,0.0
877,142.4078674,0.0
878,142.3739166,0.0
879,142.4147797,0.0
880,142.240387,0.0
881,142.1317902,0.0
882,142.1380615,0.0
883,142.1346741,0.0
884,142.2080994,0.0
885,142.2904053,0.0
886,142.3420563,0.0
887,142.3851318,0.0
888,142.4223175,0.0
889,142.4244843,0.0
890,142.453186,0.0
891,142.4512939,0.0
892,142.3838196,0.0
893,142.3465881,0.0
894,142.2310181,0.0
895,142.3009949,0.0
896,142.3411255,0.0
897,142.2656708,0.0
898,142.1264038,0.0
899,142.0496826,0.0
900,142.0782166,0.0
901,142.1069489,0.0
902,142.2751007,0.0
903,146.488864455,1.0
904,142.2221985,0.0
905,142.3386078,0.0
906,142.3335419,0.0
907,142.4233856,0.0
908,142.3502655,0.0
909,142.4261017,0.0
910,142.2693634,0.0
911,142.225769,0.0
912,142.1660156,0.0
913,142.2144775,0.0
914,142.0321655,0.0
915,141.910202,0.0
916,141.7676239,0.0
917,141.8768311,0.0
918,142.1597443,0.0
919,142.420166,0.0
920,142.4933167,0.0
921,142.4532928,0.0
922,142.3058319,0.0
923,142.3966827,0.0
924,142.5421753,0.0
925,142.7124634,0.0
926,142.8672485,0.0
927,142.8061066,0.0
928,142.8055878,0.0
929,142.6603394,0.0
930,142.5885773,0.0
931,142.3100739,0.0
932,142.1983795,0.0
933,142.0568542,0.0
934,142.0831604,0.0
935,142.2299194,0.0
936,142.1186981,0.0
937,142.1170959,0.0
938,142.0719604,0.0
939,142.1340332,0.0
940,142.2080688,0.0
941,142.2574005,0.0
942,142.2754517,0.0
943,142.4321442,0.0
944,142.493866,0.0
945,142.5141449,0.0
946,142.4951172,0.0
947,142.4417419,0.0
948,142.264267,0.0
949,142.121994,0.0
950,142.168396,0.0
951,142.2666473,0.0
952,142.3038788,0.0
953,142.2142181,0.0
954,142.2647247,0.0
955,142.3531342,0.0
956,142.5045929,0.0
957,142.4644318,0.0
958,142.4016418,0.0
959,142.3726959,0.0
960,142.5443268,0.0
961,142.5005493,0.0
962,142.60672,0.0
963,142.5367584,0.0
964,142.4968567,0.0
965,142.5023804,0.0
966,145.31611723199998,1.0
967,142.4667816,0.0
968,142.5270844,0.0
969,142.3604736,0.0
970,142.2104797,0.0
971,142.0961761,0.0
972,141.9678802,0.0
973,142.0013885,0.0
974,141.9724426,0.0
975,142.0792389,0.0
976,142.0668182,0.0
977,142.0335541,0.0
978,141.9887543,0.0
979,141.9089203,0.0
980,142.0848846,0.0
981,142.3748474,0.0
982,142.5094147,0.0
983,142.4578857,0.0
984,142.3857117,0.0
985,142.3162079,0.0
986,142.5012817,0.0
987,142.5209961,0.0
988,142.4533081,0.0
989,142.5294495,0.0
990,142.5594177,0.0
991,142.5729065,0.0
992,142.4411163,0.0
993,142.2919617,0.0
994,142.1289215,0.0
995,142.0565643,0.0
996,141.954422,0.0
997,141.9419708,0.0
998,142.1244659,0.0
999,142.1484528,0.0
1000,142.254776,0.0
1001,142.2514191,0.0
1002,142.3425598,0.0
1003,142.172821,0.0
1004,142.187851,0.0
1005,142.0966339,0.0
1006,142.2788544,0.0
1007,142.3454895,0.0
1008,142.3019867,0.0
1009,142.2571564,0.0
1010,142.2119751,0.0
1011,142.2032166,0.0
1012,142.2232056,0.0
1013,142.2534637,0.0
1014,142.2532196,0.0
1015,142.3542023,0.0
1016,142.3781128,0.0
1017,142.3816833,0.0
1018,142.4079285,0.0
1019,142.4310455,0.0
1020,142.4200134,0.0
1021,142.3010864,0.0
1022,142.3597717,0.0
1023,142.4442139,0.0
1024,142.3095398,0.0
1025,142.1956787,0.0
1026,142.1057281,0.0
1027,142.1407318,0.0
1028,142.1693115,0.0
1029,142.1482391,0.0
1030,142.1914215,0.0
1031,142.2523804,0.0
1032,142.2861328,0.0
1033,142.311203,0.0
1034,142.2840576,0.0
1035,143.732897192,1.0
1036,143.732897192,1.0
1037,142.3097992,0.0
1038,142.2997742,0.0
1039,142.4523621,0.0
1040,142.4235382,0.0
1041,142.4865417,0.0
1042,142.2431488,0.0
1043,142.1793518,0.0
1044,142.135376,0.0
1045,142.2099152,0.0
1046,142.2442017,0.0
1047,142.3305359,0.0
1048,142.2847443,0.0
1049,142.2826996,0.0
1050,142.1023407,0.0
1051,142.03508,0.0
1052,142.0257874,0.0
1053,142.1574554,0.0
1054,142.3659973,0.0
1055,142.4803162,0.0
1056,142.5012512,0.0
1057,142.4341125,0.0
1058,142.4333954,0.0
1059,142.2911682,0.0
1060,146.478412942,1.0
1061,142.2120514,0.0
1062,142.1482391,0.0
1063,142.1247864,0.0
1064,142.1347961,0.0
1065,142.0928955,0.0
1066,142.2809448,0.0
1067,142.3266144,0.0
1068,142.254425,0.0
1069,142.1865082,0.0
1070,142.2015228,0.0
1071,142.2250824,0.0
1072,142.2801819,0.0
1073,142.4473419,0.0
1074,142.4137421,0.0
1075,143.831653275,1.0
1076,142.4075775,0.0
1077,142.4958649,0.0
1078,142.3862305,0.0
1079,142.2418518,0.0
1080,142.1530914,0.0
1081,142.1466064,0.0
1082,142.0556641,0.0
1083,142.1520538,0.0
1084,142.2476807,0.0
1085,142.3300629,0.0
1086,142.3232727,0.0
1087,142.2744446,0.0
1088,142.196106,0.0
1089,143.568411521,1.0
1090,142.1469421,0.0
1091,142.3245392,0.0
1092,142.4469604,0.0
1093,142.3348541,0.0
1094,142.3290558,0.0
1095,142.3021851,0.0
1096,142.3725586,0.0
1097,142.3727112,0.0
1098,142.3957214,0.0
1099,142.5639343,0.0
1100,142.4457397,0.0
1101,142.4807739,0.0
1102,142.4029236,0.0
1103,142.2278595,0.0
1104,142.1503448,0.0
1105,142.1788483,0.0
1106,142.2094269,0.0
1107,142.1713409,0.0
1108,142.1323547,0.0
1109,142.2267456,0.0
1110,142.2928162,0.0
1111,142.2865448,0.0
1112,142.315094,0.0
1113,142.2420807,0.0
1114,142.2525635,0.0
1115,142.2946625,0.0
1116,142.2666931,0.0
1117,146.545506936,1.0
1118,146.545506936,1.0
1119,142.2771912,0.0
1120,142.3281708,0.0
1121,142.300415,0.0
1122,142.1990356,0.0
1123,142.2368622,0.0
1124,142.3722992,0.0
1125,142.2849426,0.0
1126,142.2992096,0.0
1127,142.3331604,0.0
1128,142.2347412,0.0
1129,142.1140594,0.0
1130,142.2380829,0.0
1131,142.1695709,0.0
1132,142.1921234,0.0
1133,142.3740692,0.0
1134,142.2559967,0.0
1135,142.2470703,0.0
1136,142.3453369,0.0
1137,142.3448944,0.0
1138,142.3547211,0.0
1139,142.2403259,0.0
1140,142.2622375,0.0
1141,142.2862549,0.0
1142,142.2687378,0.0
1143,142.2245636,0.0
1144,142.3079376,0.0
1145,142.2864685,0.0
1146,142.0979767,0.0
1147,142.1650848,0.0
1148,142.2863922,0.0
1149,142.4346771,0.0
1150,142.5407715,0.0
1151,142.6782684,0.0
1152,142.7057037,0.0
1153,142.564621,0.0
1154,142.4176788,0.0
1155,142.193222,0.0
1156,142.1298523,0.0
