,water_flow,spike
0,54.80957031,0.0
1,51.70772552,0.0
2,53.88253403,0.0
3,53.71687698,0.0
4,53.42721176,0.0
5,71.36550654800001,1.0
6,70.82892379200001,1.0
7,70.29234103600001,1.0
8,53.6582756,0.0
9,53.53042603,0.0
10,53.84659958,0.0
11,53.90766907,0.0
12,53.9650383,0.0
13,54.21185684,0.0
14,54.16023254,0.0
15,54.22562408,0.0
16,52.05640793,0.0
17,53.94127274,0.0
18,54.47358322,0.0
19,54.04951477,0.0
20,54.13092422,0.0
21,53.87310028,0.0
22,54.13371277,0.0
23,71.58406990350001,1.0
24,53.82260895,0.0
25,52.05790329,0.0
26,53.47324753,0.0
27,70.24465178899999,1.0
28,54.03434753,0.0
29,71.5071066336,1.0
30,54.17205048,0.0
31,55.12365723,0.0
32,54.55624771,0.0
33,52.66419983,0.0
34,70.68111736019999,1.0
35,72.2997689028,1.0
36,53.95505142,0.0
37,53.95077515,0.0
38,53.58722687,0.0
39,54.1957016,0.0
40,53.88573837,0.0
41,54.27696991,0.0
42,53.41340637,0.0
43,68.109637453,1.0
44,52.39202881,0.0
45,54.08256531,0.0
46,53.99609375,0.0
47,53.62733078,0.0
48,52.75331879,0.0
49,53.87410355,0.0
50,71.4256381621,1.0
51,54.52338791,0.0
52,54.67776108,0.0
53,55.22512054,0.0
54,73.43333824460001,1.0
55,54.80099869,0.0
56,73.0521262044,1.0
57,74.15065441799999,1.0
58,74.15065441799999,1.0
59,54.92641068,0.0
60,52.25879288,0.0
61,54.29938507,0.0
62,52.41594315,0.0
63,54.22079849,0.0
64,54.57232285,0.0
65,54.13537979,0.0
66,54.356987,0.0
67,54.23242569,0.0
68,54.66355133,0.0
69,54.22536087,0.0
70,54.27651978,0.0
71,52.06979752,0.0
72,69.96934357149999,1.0
73,69.96934357149999,1.0
74,70.503460698,1.0
75,53.41171265,0.0
76,53.54631424,0.0
77,53.19420242,0.0
78,54.34000397,0.0
79,54.75628662,0.0
80,54.80187225,0.0
81,54.4705162,0.0
82,52.08785629,0.0
83,54.15880585,0.0
84,54.35599518,0.0
85,53.79687881,0.0
86,54.54478073,0.0
87,54.04665375,0.0
88,54.91491318,0.0
89,54.88742065,0.0
90,55.14251709,0.0
91,71.665624233,1.0
92,53.08564758,0.0
93,54.27090454,0.0
94,54.09265137,0.0
95,52.29122543,0.0
96,54.19586182,0.0
97,71.8005143724,1.0
98,54.39432907,0.0
99,54.24052811,0.0
100,52.58759689,0.0
101,70.8446175039,1.0
102,70.303818897,1.0
103,70.303818897,1.0
104,54.07986069,0.0
105,54.43255615,0.0
106,54.09799576,0.0
107,52.46115112,0.0
108,54.1514473,0.0
109,71.3011815597,1.0
110,54.42838287,0.0
111,54.31097412,0.0
112,54.04203796,0.0
113,52.51603317,0.0
114,54.16041565,0.0
115,54.02907181,0.0
116,53.70993423,0.0
117,68.172166829,1.0
118,70.2697719622,1.0
119,70.2697719622,1.0
120,52.44012833,0.0
121,54.22784424,0.0
122,54.59347916,0.0
123,51.99644852,0.0
124,71.6769607488,1.0
125,71.6769607488,1.0
126,70.590946192,1.0
127,54.30072784,0.0
128,52.48078537,0.0
129,54.54014206,0.0
130,54.39163971,0.0
131,54.44566345,0.0
132,54.21787262,0.0
133,54.33254623,0.0
134,53.53941345,0.0
135,71.6883457884,1.0
136,54.30935287,0.0
137,53.48583984,0.0
138,54.37291718,0.0
139,73.0606647555,1.0
140,70.35471420900001,1.0
141,54.11901093,0.0
142,54.52378845,0.0
143,54.46935272,0.0
144,54.80537796,0.0
145,54.56908798,0.0
146,54.71263123,0.0
147,52.54272461,0.0
148,54.24175262,0.0
149,52.42485046,0.0
150,54.41744614,0.0
151,54.51153946,0.0
152,53.97605896,0.0
153,72.1040684496,1.0
154,73.1965543352,1.0
155,54.62429428,0.0
156,54.28399658,0.0
157,54.20133209,0.0
158,53.70890045,0.0
159,53.75727844,0.0
160,54.90832138,0.0
161,54.58587265,0.0
162,54.89719391,0.0
163,71.049038697,1.0
164,54.65310669,0.0
165,72.248176572,1.0
166,54.7334671,0.0
167,53.07593536,0.0
168,54.16508865,0.0
169,74.065074354,1.0
170,54.86301804,0.0
171,54.14513397,0.0
172,53.84832382,0.0
173,71.4833514435,1.0
174,54.56744385,0.0
175,54.88718796,0.0
176,54.84480667,0.0
177,55.39406586,0.0
178,54.5132637,0.0
179,52.65420151,0.0
180,53.98083496,0.0
181,53.93887711,0.0
182,51.91873169,0.0
183,71.6200607364,1.0
184,71.0774845187,1.0
185,71.0774845187,1.0
186,73.2477893895,1.0
187,54.25762177,0.0
188,54.01978683,0.0
189,54.85451889,0.0
190,71.165374371,1.0
191,73.9025041545,1.0
192,54.74259567,0.0
193,54.82891083,0.0
194,54.57698441,0.0
195,52.01057053,0.0
196,71.46121394650001,1.0
197,53.73023605,0.0
198,54.21441269,0.0
199,53.75595474,0.0
200,54.09702682,0.0
201,54.44699097,0.0
202,54.98851395,0.0
203,55.01395798,0.0
204,54.8678627,0.0
205,73.06090164,1.0
206,71.978517912,1.0
207,54.1191864,0.0
208,52.78435898,0.0
209,53.82535172,0.0
210,52.42647171,0.0
211,54.4536972,0.0
212,54.1136322,0.0
213,72.2400491386,1.0
214,54.31582642,0.0
215,53.8037796,0.0
216,73.680355458,1.0
217,54.57804108,0.0
218,54.50629807,0.0
219,71.6375017111,1.0
220,72.7312040273,1.0
221,54.68511581,0.0
222,54.60843277,0.0
223,54.50814056,0.0
224,54.51602554,0.0
225,52.59354782,0.0
226,54.70857239,0.0
227,54.25172043,0.0
228,54.43038177,0.0
229,70.8330588499,1.0
230,72.4551899686,1.0
231,72.9959003415,1.0
232,71.9144795957,1.0
233,54.07103729,0.0
234,54.05765915,0.0
235,54.41814423,0.0
236,54.98223877,0.0
237,54.48363495,0.0
238,54.42881393,0.0
239,51.73310852,0.0
240,53.92350769,0.0
241,52.70568466,0.0
242,71.7532168962,1.0
243,71.2137190248,1.0
244,53.94978714,0.0
245,54.13663864,0.0
246,52.34976578,0.0
247,54.19262695,0.0
248,54.37580872,0.0
249,70.823042303,1.0
250,54.47926331,0.0
251,52.24114609,0.0
252,53.97192383,0.0
253,53.87345123,0.0
254,51.79929733,0.0
255,54.07598114,0.0
256,54.12495041,0.0
257,53.85198593,0.0
258,54.08827972,0.0
259,71.0891482488,1.0
260,53.85541534,0.0
261,54.5028801,0.0
262,53.80614853,0.0
263,51.94245911,0.0
264,54.30149078,0.0
265,52.68870163,0.0
266,72.0419778379,1.0
267,70.9586398253,1.0
268,72.5836468442,1.0
269,54.16690063,0.0
270,54.05753708,0.0
271,52.31034851,0.0
272,71.1847555586,1.0
273,54.33950806,0.0
274,54.70248795,0.0
275,52.10493851,0.0
276,71.12351421139999,1.0
277,54.29275894,0.0
278,53.87049866,0.0
279,70.09887771,1.0
280,69.57962676400001,1.0
281,67.50262298,1.0
282,51.9250946,0.0
283,53.63857651,0.0
284,54.0650444,0.0
285,53.46129608,0.0
286,53.43484497,0.0
287,72.698167413,1.0
288,71.0826525816,1.0
289,53.85049438,0.0
290,54.29802322,0.0
291,51.98293686,0.0
292,54.0822525,0.0
293,53.92160416,0.0
294,69.450465773,1.0
295,53.42343521,0.0
296,53.82868576,0.0
297,54.30296326,0.0
298,54.16114807,0.0
299,54.05125809,0.0
300,68.48669815000001,1.0
301,52.6820755,0.0
302,53.10206985,0.0
303,53.87388229,0.0
304,53.973423,0.0
305,53.76285934,0.0
306,53.87105179,0.0
307,52.42887497,0.0
308,53.73763275,0.0
309,53.61520386,0.0
310,53.65824509,0.0
311,69.5866389139,1.0
312,70.1178346308,1.0
313,69.055443197,1.0
314,53.11957169,0.0
315,52.38098526,0.0
316,52.44670105,0.0
317,53.77764511,0.0
318,53.24663162,0.0
319,53.60453033,0.0
320,53.19831848,0.0
321,52.57284164,0.0
322,71.5338214927,1.0
323,70.9959732108,1.0
324,53.78482819,0.0
325,53.98911285,0.0
326,53.45626831,0.0
327,53.99356461,0.0
328,68.5118396413,1.0
329,52.29911423,0.0
330,52.50056458,0.0
331,53.74635696,0.0
332,53.71907425,0.0
333,54.23315048,0.0
334,54.40172958,0.0
335,72.7349836704,1.0
336,54.27983856,0.0
337,54.16762543,0.0
338,68.818970873,1.0
339,51.35744095,0.0
340,53.48256302,0.0
341,72.1750877325,1.0
342,71.640457453,1.0
343,53.46302795,0.0
344,53.10073471,0.0
345,53.98293304,0.0
346,53.52318573,0.0
347,53.88104248,0.0
348,53.42058563,0.0
349,53.55932617,0.0
350,51.94701385,0.0
351,53.30272675,0.0
352,53.67372513,0.0
353,72.25947819,1.0
354,71.72422279599999,1.0
355,53.5255394,0.0
356,51.83094025,0.0
357,53.91337967,0.0
358,53.3973465,0.0
359,53.75131607,0.0
360,52.96865082,0.0
361,52.75768661,0.0
362,71.57527744640001,1.0
363,53.81599808,0.0
364,72.5046967376,1.0
365,71.42253708480001,1.0
366,54.10798264,0.0
367,73.26168365699999,1.0
368,54.26791382,0.0
369,52.06163406,0.0
370,53.95980453,0.0
371,72.366224094,1.0
372,71.2941318852,1.0
373,53.60461044,0.0
374,53.66509628,0.0
375,71.3175818201,1.0
376,71.3175818201,1.0
377,53.62224197,0.0
378,53.43011475,0.0
379,53.6566925,0.0
380,53.35421753,0.0
381,53.8985939,0.0
382,53.69297028,0.0
383,53.55947495,0.0
384,51.24474716,0.0
385,52.80267334,0.0
386,53.47434616,0.0
387,53.26696014,0.0
388,53.05057144,0.0
389,53.52457047,0.0
390,54.32884598,0.0
391,73.42714798060001,1.0
392,71.235292817,1.0
393,54.79637909,0.0
394,73.397614479,1.0
395,55.1861763,0.0
396,54.31812668,0.0
397,52.09988403,0.0
398,52.83919144,0.0
399,70.47684429169999,1.0
400,70.47684429169999,1.0
401,70.47684429169999,1.0
402,52.99010849,0.0
403,53.35307693,0.0
404,54.30726624,0.0
405,54.08399963,0.0
406,54.19688797,0.0
407,53.74769592,0.0
408,53.95176315,0.0
409,52.84356308,0.0
410,52.84885788,0.0
411,54.09472656,0.0
412,54.30047989,0.0
413,53.97217178,0.0
414,54.12343597,0.0
415,51.88129807,0.0
416,72.229064908,1.0
417,54.3075676,0.0
418,51.19264603,0.0
419,53.65444183,0.0
420,70.87680039,1.0
421,69.802909475,1.0
422,53.69454575,0.0
423,53.34581375,0.0
424,51.71811295,0.0
425,53.46274948,0.0
426,53.72442245,0.0
427,53.86160278,0.0
428,72.38340645,1.0
429,72.38340645,1.0
430,54.0174675,0.0
431,53.73455811,0.0
432,51.41806793,0.0
433,53.10173035,0.0
434,69.572785383,1.0
435,51.53539658,0.0
436,70.4004626446,1.0
437,52.53765869,0.0
438,52.97974777,0.0
439,52.58607483,0.0
440,52.74359131,0.0
441,52.89003754,0.0
442,52.8120842,0.0
443,52.38405609,0.0
444,52.91854858,0.0
445,52.93225098,0.0
446,53.04085541,0.0
447,68.38938561,1.0
448,52.6072197,0.0
449,51.65813828,0.0
450,52.85733414,0.0
451,70.3741062948,1.0
452,53.31371689,0.0
453,52.84370804,0.0
454,51.21709061,0.0
455,53.03417969,0.0
456,52.77618408,0.0
457,50.80675888,0.0
458,70.27348388280001,1.0
459,71.3382336386,1.0
460,69.208734127,1.0
461,53.23748779,0.0
