,steam_temperature,spike
219,433.5455933,0.0
220,433.7324524,0.0
221,433.4338379,0.0
222,433.8331299,0.0
223,434.4496765,0.0
224,434.5385437,0.0
225,434.3601379,0.0
226,434.0976868,0.0
227,433.5968323,0.0
228,433.4648743,0.0
229,433.3873291,0.0
230,433.0815125,0.0
231,433.0559998,0.0
232,433.2676392,0.0
233,433.4416504,0.0
234,433.6158447,0.0
235,433.8076172,0.0
236,434.1878357,0.0
237,434.0429993,0.0
238,433.5415649,0.0
239,433.1125183,0.0
240,433.3833008,0.0
241,433.5092163,0.0
242,433.5339661,0.0
243,433.2356567,0.0
244,433.5470581,0.0
245,433.5800171,0.0
246,433.2729492,0.0
247,433.0176086,0.0
248,433.0593872,0.0
249,432.8489685,0.0
250,433.2174377,0.0
251,459.38859555,1.0
252,433.3854675,0.0
253,432.9178467,0.0
254,432.0262146,0.0
255,431.355896,0.0
256,431.4049377,0.0
257,430.9680481,0.0
258,430.7491455,0.0
259,430.4295044,0.0
260,430.1870117,0.0
261,430.4999695,0.0
262,430.6897583,0.0
263,430.8879395,0.0
264,430.8452454,0.0
265,430.756958,0.0
266,431.0211487,0.0
267,431.2759094,0.0
268,431.5194702,0.0
269,432.0270996,0.0
270,432.2501221,0.0
271,458.49784363000003,1.0
272,454.172392275,1.0
273,432.5451355,0.0
274,432.7234802,0.0
275,432.5586243,0.0
276,432.5296936,0.0
277,432.2843933,0.0
278,432.3387451,0.0
279,432.2096558,0.0
280,432.1404114,0.0
281,432.1943054,0.0
282,432.4551697,0.0
283,432.6073914,0.0
284,432.3278809,0.0
285,431.8049927,0.0
286,431.8016968,0.0
287,431.6937866,0.0
288,431.6435242,0.0
289,431.7449036,0.0
290,432.12323,0.0
291,432.5506897,0.0
292,432.3270569,0.0
293,432.1352844,0.0
294,432.0300293,0.0
295,432.3840027,0.0
296,432.4971313,0.0
297,431.9079895,0.0
298,431.6679993,0.0
299,431.434967,0.0
300,431.0151672,0.0
301,430.6221008,0.0
302,431.0513306,0.0
303,431.1917725,0.0
304,431.3506775,0.0
305,431.5645447,0.0
306,432.0735168,0.0
307,432.55896,0.0
308,432.2182007,0.0
309,431.8412781,0.0
310,448.541291536,1.0
311,431.2897034,0.0
312,431.5039063,0.0
313,431.8974304,0.0
314,432.2538452,0.0
315,432.4342957,0.0
316,432.7309265,0.0
317,432.7161865,0.0
318,432.3117371,0.0
319,431.807251,0.0
320,456.96128353,1.0
321,431.0955505,0.0
322,430.2917786,0.0
323,430.1967468,0.0
324,447.718571768,1.0
325,430.4986267,0.0
326,431.0696716,0.0
327,431.2068787,0.0
328,431.1407471,0.0
329,430.8998413,0.0
330,430.9954224,0.0
331,430.5054016,0.0
332,456.388648104,1.0
333,430.5553284,0.0
334,430.5592651,0.0
335,430.6488037,0.0
336,430.3639832,0.0
337,430.23349,0.0
338,430.2510071,0.0
339,430.3171692,0.0
340,430.7047424,0.0
341,430.7689514,0.0
342,456.53884279,1.0
343,456.53884279,1.0
344,430.6970215,0.0
345,430.7345276,0.0
346,430.9525452,0.0
347,431.095459,0.0
348,431.1098328,0.0
349,431.2028198,0.0
350,431.4026489,0.0
351,431.0756226,0.0
352,430.8931274,0.0
353,430.9847412,0.0
354,431.0218506,0.0
355,431.4731445,0.0
356,432.0508423,0.0
357,431.6868896,0.0
358,431.4240112,0.0
359,431.0774231,0.0
360,431.1299133,0.0
361,431.4704285,0.0
362,431.7941589,0.0
363,432.1639404,0.0
364,432.0257568,0.0
365,431.5605469,0.0
366,431.363678,0.0
367,430.9342957,0.0
368,430.5492554,0.0
369,430.4997559,0.0
370,430.6628723,0.0
371,430.8497925,0.0
372,431.3511658,0.0
373,431.4914246,0.0
374,430.769928,0.0
375,430.4069824,0.0
376,430.4894714,0.0
377,430.4864502,0.0
378,430.3978271,0.0
379,430.6662292,0.0
380,430.9532471,0.0
381,431.360199,0.0
382,431.4240723,0.0
383,448.248029736,1.0
384,431.0077209,0.0
385,430.7200623,0.0
386,430.7519531,0.0
387,431.2796021,0.0
388,431.7028198,0.0
389,431.8440857,0.0
390,432.2241211,0.0
391,432.2016296,0.0
392,431.9569702,0.0
393,431.493103,0.0
394,431.0614014,0.0
395,431.4066772,0.0
396,431.625946,0.0
397,431.8797607,0.0
398,432.1351624,0.0
399,453.42030027,1.0
400,431.8288574,0.0
401,431.712677,0.0
402,431.7490234,0.0
403,431.6099243,0.0
404,431.5442505,0.0
405,431.7388,0.0
406,431.5335693,0.0
407,431.5103149,0.0
408,431.4651184,0.0
409,431.8489075,0.0
410,449.322814928,1.0
411,457.96363829200004,1.0
412,449.322814928,1.0
413,432.0411682,0.0
414,432.0524292,0.0
415,432.1171875,0.0
416,431.9914551,0.0
417,431.6517334,0.0
418,432.0524597,0.0
419,431.9378052,0.0
420,431.7965393,0.0
421,431.6385498,0.0
422,431.9911499,0.0
423,431.8520813,0.0
424,431.6960144,0.0
425,431.6021729,0.0
426,431.7888794,0.0
427,432.3269958,0.0
428,432.5708313,0.0
429,432.4256592,0.0
430,432.464386,0.0
431,431.9657593,0.0
432,431.6240845,0.0
433,431.1880493,0.0
434,431.1667175,0.0
435,431.3437805,0.0
436,431.7540894,0.0
437,431.8106384,0.0
438,431.6535339,0.0
439,431.815094,0.0
440,431.6201172,0.0
441,431.4544983,0.0
442,431.2469177,0.0
443,430.7398682,0.0
444,430.535553,0.0
445,430.6399536,0.0
446,431.1501465,0.0
447,431.3845825,0.0
448,431.7285156,0.0
449,431.9046631,0.0
450,432.1158447,0.0
451,432.6521606,0.0
452,432.8888855,0.0
453,432.489563,0.0
454,432.232605,0.0
455,431.7483215,0.0
456,431.5290833,0.0
457,431.7453308,0.0
458,432.3939209,0.0
459,432.8779602,0.0
460,432.9126892,0.0
461,450.207329104,1.0
462,458.86516235600004,1.0
463,454.53624573,1.0
464,432.8916626,0.0
465,432.4784851,0.0
466,432.2425842,0.0
467,431.641571,0.0
468,431.2418213,0.0
469,431.3120422,0.0
470,431.5235901,0.0
471,431.8492737,0.0
472,431.7019348,0.0
473,431.6960754,0.0
474,431.9353943,0.0
475,431.8490295,0.0
476,431.7703552,0.0
477,431.8114319,0.0
478,431.9277039,0.0
479,432.1543274,0.0
480,432.2910156,0.0
481,432.7312012,0.0
482,432.3688965,0.0
483,432.026001,0.0
484,432.1621704,0.0
485,432.009552,0.0
486,432.2008362,0.0
487,432.464447,0.0
488,432.5703125,0.0
489,432.6716919,0.0
490,432.3015442,0.0
491,431.9989624,0.0
492,431.9654541,0.0
493,432.1439514,0.0
494,432.3305359,0.0
495,432.3408813,0.0
496,432.4304199,0.0
497,432.5941467,0.0
498,432.6615601,0.0
499,432.5683594,0.0
500,432.0133667,0.0
501,432.0371094,0.0
502,431.9258728,0.0
503,432.0300293,0.0
504,431.9703674,0.0
505,432.3040771,0.0
506,432.3628845,0.0
507,432.4614258,0.0
508,432.2059021,0.0
509,431.574646,0.0
510,430.7182922,0.0
511,430.2593079,0.0
512,430.6110229,0.0
513,431.111084,0.0
514,431.5297852,0.0
515,432.0755005,0.0
516,432.2023621,0.0
517,432.2010193,0.0
518,431.9815369,0.0
519,431.7365417,0.0
520,431.5231018,0.0
521,431.7026367,0.0
522,431.8579102,0.0
523,431.7807617,0.0
524,431.6108093,0.0
525,431.4030457,0.0
526,431.6016235,0.0
527,431.6835632,0.0
528,431.7921448,0.0
529,431.910614,0.0
530,432.0354309,0.0
531,432.0260315,0.0
532,431.8296814,0.0
533,431.993103,0.0
534,432.1132813,0.0
535,432.6109009,0.0
536,433.0820313,0.0
537,433.2504883,0.0
538,432.8898621,0.0
539,432.5227051,0.0
540,432.4647217,0.0
541,454.00682376,1.0
542,432.3874512,0.0
543,432.4733582,0.0
544,432.273468,0.0
545,432.0973206,0.0
546,432.2591553,0.0
547,432.2802734,0.0
548,432.6668091,0.0
549,432.8143921,0.0
550,432.7807922,0.0
551,432.5007324,0.0
552,432.5265503,0.0
553,432.5032349,0.0
554,432.4472351,0.0
555,432.5570679,0.0
556,432.6679993,0.0
557,432.8753052,0.0
558,433.2050171,0.0
559,433.1100769,0.0
560,432.9439392,0.0
561,432.4975891,0.0
562,432.2238159,0.0
563,457.87128293,1.0
564,453.551742525,1.0
565,453.551742525,1.0
566,431.9540405,0.0
567,431.9685669,0.0
568,432.2331543,0.0
569,432.8827209,0.0
570,433.4733887,0.0
571,433.3559875,0.0
572,432.9936829,0.0
573,433.1486511,0.0
574,433.0099182,0.0
575,432.6100769,0.0
576,432.3982544,0.0
577,432.2129517,0.0
578,453.65155794000003,1.0
579,453.65155794000003,1.0
580,449.33106691200004,1.0
581,432.0491028,0.0
582,432.3973694,0.0
583,432.585144,0.0
584,433.1672668,0.0
585,433.3921204,0.0
586,433.4381409,0.0
587,433.2454224,0.0
588,432.8500671,0.0
589,432.9551697,0.0
590,432.9017639,0.0
591,432.9476318,0.0
592,433.0515442,0.0
593,433.8937073,0.0
594,438.0009155,0.0
595,442.7555237,0.0
596,446.1979675,0.0
597,447.9947205,0.0
598,449.1628113,0.0
599,449.7868042,0.0
600,450.0080261,0.0
601,450.039917,0.0
602,449.6788025,0.0
603,449.7463074,0.0
604,450.0464783,0.0
605,450.3184204,0.0
606,450.307251,0.0
607,449.779541,0.0
608,449.5049438,0.0
609,449.1204834,0.0
610,449.5646973,0.0
611,452.4061279,0.0
612,456.830719,0.0
613,460.0294189,0.0
614,461.7086792,0.0
615,462.7628784,0.0
616,462.6016846,0.0
617,461.3102722,0.0
618,460.7564697,0.0
619,459.0569763,0.0
620,452.4195251,0.0
621,444.15979,0.0
622,438.453186,0.0
623,436.1209717,0.0
624,435.3987732,0.0
625,434.8815308,0.0
626,434.6446228,0.0
627,434.327301,0.0
628,434.7880859,0.0
629,435.1220398,0.0
630,434.8652039,0.0
631,434.5532532,0.0
632,434.0778503,0.0
633,433.6478882,0.0
634,433.5376282,0.0
635,433.40802,0.0
636,433.0861206,0.0
637,433.0907898,0.0
638,433.5231323,0.0
639,433.9713135,0.0
640,434.2638855,0.0
641,434.2327881,0.0
642,433.45755,0.0
643,433.3809814,0.0
644,451.026335448,1.0
645,433.6791687,0.0
646,434.0027771,0.0
647,433.8153992,0.0
648,433.3988953,0.0
649,433.5610046,0.0
650,433.5373535,0.0
651,433.3714905,0.0
652,433.5232544,0.0
653,433.7770691,0.0
654,434.1778564,0.0
655,434.2356262,0.0
656,455.916966225,1.0
657,434.2066345,0.0
658,434.559021,0.0
659,435.0956421,0.0
660,452.25546381600003,1.0
661,460.95268427400003,1.0
662,434.8610229,0.0
663,434.5608521,0.0
664,434.2940674,0.0
665,434.2246399,0.0
666,434.2409973,0.0
667,433.8786316,0.0
668,433.7136841,0.0
669,433.8651123,0.0
670,433.9209595,0.0
671,433.6251526,0.0
672,433.396698,0.0
673,433.3399658,0.0
674,433.4020081,0.0
675,433.1225586,0.0
676,432.5024414,0.0
677,432.0271912,0.0
678,432.4550171,0.0
679,433.3380737,0.0
680,434.0022278,0.0
681,434.3527222,0.0
682,434.2825928,0.0
683,433.9882813,0.0
684,433.6116028,0.0
685,433.6638489,0.0
686,433.5352783,0.0
687,433.4187622,0.0
688,433.7463074,0.0
689,433.7571106,0.0
690,433.7162476,0.0
691,433.6084595,0.0
692,433.8005676,0.0
693,434.0928345,0.0
694,433.7884521,0.0
695,433.5535889,0.0
696,433.5817871,0.0
697,433.4635315,0.0
698,433.6841736,0.0
699,433.5345459,0.0
700,433.425415,0.0
701,433.7076111,0.0
702,433.7006836,0.0
703,433.4597778,0.0
704,433.2785034,0.0
705,433.5796204,0.0
706,433.7718201,0.0
707,455.46127620000004,1.0
708,433.772644,0.0
709,433.4862061,0.0
710,433.3186035,0.0
711,432.9181213,0.0
712,433.1062012,0.0
713,433.2653809,0.0
714,433.1316528,0.0
715,433.0003967,0.0
716,432.8454285,0.0
717,432.7828369,0.0
718,432.6600342,0.0
719,432.862915,0.0
720,432.5220032,0.0
721,432.4753418,0.0
722,432.8212891,0.0
723,432.8587952,0.0
724,432.7678223,0.0
725,432.7833862,0.0
726,432.6769104,0.0
727,432.9636536,0.0
728,432.9373779,0.0
729,433.1477356,0.0
730,433.4266357,0.0
731,433.4830017,0.0
732,433.1389465,0.0
733,432.8948975,0.0
734,432.7322388,0.0
735,433.0672302,0.0
736,433.2639771,0.0
737,432.6602173,0.0
738,432.1161194,0.0
739,432.0888367,0.0
740,432.022583,0.0
741,432.1708679,0.0
742,432.2938232,0.0
743,432.6979675,0.0
744,432.8856201,0.0
745,432.7478943,0.0
746,432.5956116,0.0
747,432.2134094,0.0
748,432.1697083,0.0
749,432.0300293,0.0
750,431.9603271,0.0
751,432.1725464,0.0
752,432.3780518,0.0
753,432.7388611,0.0
754,432.8501892,0.0
755,432.927002,0.0
756,432.6918945,0.0
757,432.569458,0.0
758,432.8934021,0.0
759,432.8781128,0.0
760,432.725769,0.0
761,454.16146545000004,1.0
762,432.534729,0.0
763,432.1592407,0.0
764,432.0639038,0.0
765,431.5306702,0.0
766,430.9940186,0.0
767,430.5851746,0.0
768,452.08479309,1.0
769,456.390362548,1.0
770,430.5569458,0.0
771,430.5656128,0.0
772,430.9095459,0.0
773,431.2625122,0.0
774,431.3917236,0.0
775,431.5456848,0.0
776,431.7971191,0.0
777,432.2355957,0.0
778,432.4310608,0.0
779,432.6666565,0.0
780,432.1785278,0.0
781,431.4327393,0.0
782,431.1933594,0.0
783,431.035553,0.0
784,431.2380676,0.0
785,431.6108093,0.0
786,453.269023095,1.0
787,431.6847839,0.0
788,432.0014648,0.0
789,432.36203,0.0
790,432.2520447,0.0
791,431.9654236,0.0
792,431.4909058,0.0
793,431.2234802,0.0
794,430.9432678,0.0
795,430.7430725,0.0
796,431.0154114,0.0
797,431.5861511,0.0
798,431.9763184,0.0
799,432.1435547,0.0
800,432.2886047,0.0
801,432.3695374,0.0
802,432.0501404,0.0
803,431.8172302,0.0
804,431.3074036,0.0
805,456.65005735399996,1.0
806,430.8019409,0.0
807,430.5740967,0.0
808,430.5245056,0.0
809,430.5202942,0.0
810,430.8440552,0.0
811,431.493927,0.0
812,431.9898682,0.0
813,432.249176,0.0
814,432.1456299,0.0
815,431.7632751,0.0
816,431.4369812,0.0
817,431.3137512,0.0
818,431.073761,0.0
819,430.9772034,0.0
820,431.2481384,0.0
821,431.8751831,0.0
822,432.3233337,0.0
823,432.5107117,0.0
824,432.4111633,0.0
825,432.4310608,0.0
826,432.4245605,0.0
827,432.0567017,0.0
828,432.4966431,0.0
829,433.0224304,0.0
830,432.8134766,0.0
831,432.7069702,0.0
832,432.5308533,0.0
833,432.4441528,0.0
834,432.7001648,0.0
835,432.5812683,0.0
836,432.6660767,0.0
837,432.8409119,0.0
838,432.7481079,0.0
839,432.8013611,0.0
840,454.736581425,1.0
841,433.0824585,0.0
842,433.4318848,0.0
843,433.2941284,0.0
844,432.6630859,0.0
845,432.5012512,0.0
846,431.9786987,0.0
847,432.12146,0.0
848,432.5748596,0.0
849,433.024231,0.0
850,433.7932129,0.0
851,434.0845947,0.0
852,434.0313416,0.0
853,433.6860657,0.0
854,433.3310547,0.0
855,432.6757813,0.0
856,433.0898743,0.0
857,433.5827332,0.0
858,433.503479,0.0
859,433.2325134,0.0
860,432.8564453,0.0
861,432.6025085,0.0
862,432.4828186,0.0
863,431.9743347,0.0
864,432.2177734,0.0
865,432.4938354,0.0
866,432.7476196,0.0
867,432.6373291,0.0
868,458.869885292,1.0
869,432.8961182,0.0
870,433.1212158,0.0
871,432.6891479,0.0
872,432.8902588,0.0
873,433.0508728,0.0
874,433.3358154,0.0
875,433.8942261,0.0
876,433.9425354,0.0
877,433.4622192,0.0
878,433.5197144,0.0
879,433.201416,0.0
880,432.7754211,0.0
881,433.1593018,0.0
882,433.5315247,0.0
883,433.1953125,0.0
884,432.9143066,0.0
885,432.8131104,0.0
886,432.9504089,0.0
887,433.2012024,0.0
888,432.9443665,0.0
889,433.0323486,0.0
890,433.2052307,0.0
891,433.6072998,0.0
892,433.6137695,0.0
893,433.2713013,0.0
894,433.3425293,0.0
895,433.6899109,0.0
896,433.3500061,0.0
897,433.1361084,0.0
898,433.1382446,0.0
899,432.7272339,0.0
900,432.3897705,0.0
901,432.0572205,0.0
902,432.1902466,0.0
903,432.4248352,0.0
904,432.9347839,0.0
905,433.0942993,0.0
906,432.9752197,0.0
907,433.0896912,0.0
908,433.3904419,0.0
909,433.8187866,0.0
910,434.1835938,0.0
911,434.0683594,0.0
912,433.4621582,0.0
913,459.356117574,1.0
914,433.3548279,0.0
915,433.590271,0.0
916,434.1683044,0.0
917,434.2879333,0.0
918,433.9180603,0.0
919,434.5855408,0.0
920,434.5618286,0.0
921,434.1445923,0.0
922,433.6624146,0.0
923,434.1554565,0.0
924,434.1999207,0.0
925,433.3385315,0.0
926,434.1087646,0.0
927,435.1391907,0.0
928,434.9256287,0.0
929,433.9406128,0.0
930,433.7247314,0.0
931,433.1612244,0.0
932,432.8626709,0.0
933,432.8276367,0.0
934,432.9823303,0.0
935,432.7166443,0.0
936,432.6366272,0.0
937,432.5464172,0.0
938,432.7201538,0.0
939,433.1942749,0.0
940,433.4186401,0.0
941,433.5270386,0.0
942,433.3175354,0.0
943,433.4051208,0.0
944,433.138855,0.0
945,432.5968628,0.0
946,432.9270935,0.0
947,433.5483704,0.0
948,459.490008506,1.0
949,433.4811401,0.0
950,433.2062988,0.0
951,432.7807922,0.0
952,432.6502075,0.0
953,432.962616,0.0
954,432.7831421,0.0
955,432.9992981,0.0
956,433.2725525,0.0
957,432.9960327,0.0
958,432.4582825,0.0
959,432.1938782,0.0
960,432.0899658,0.0
961,432.5405884,0.0
962,432.6416016,0.0
963,432.8620911,0.0
964,432.7948303,0.0
965,432.6804199,0.0
966,432.0747375,0.0
967,431.6253662,0.0
968,431.2438965,0.0
969,456.788347816,1.0
970,430.9324036,0.0
971,431.153656,0.0
972,431.8549805,0.0
973,432.2015686,0.0
974,432.130249,0.0
975,449.481633328,1.0
976,449.481633328,1.0
977,432.1938782,0.0
978,431.8552246,0.0
979,431.6336975,0.0
980,431.5256348,0.0
981,431.328064,0.0
982,431.4302673,0.0
983,431.2576294,0.0
984,431.0431824,0.0
985,431.8030701,0.0
986,432.1882019,0.0
987,432.3840637,0.0
988,432.0158997,0.0
989,431.6993408,0.0
990,431.7753906,0.0
991,431.9660645,0.0
992,432.0539246,0.0
993,432.7946777,0.0
994,433.3811035,0.0
995,433.4882507,0.0
996,433.3920593,0.0
997,454.684542795,1.0
998,433.0328979,0.0
999,432.6288147,0.0
1000,432.3685303,0.0
1001,432.1144409,0.0
1002,431.8414612,0.0
1003,432.4125671,0.0
1004,432.4849548,0.0
1005,432.668396,0.0
1006,432.7880249,0.0
1007,432.8759155,0.0
1008,432.5950928,0.0
1009,432.2477112,0.0
1010,431.8514404,0.0
1011,431.8968811,0.0
1012,432.3740234,0.0
1013,432.5517578,0.0
1014,432.8661499,0.0
1015,432.9033203,0.0
1016,432.7351685,0.0
1017,432.3795776,0.0
1018,432.0800171,0.0
1019,431.9581604,0.0
1020,431.8476563,0.0
1021,431.8405457,0.0
1022,432.078949,0.0
1023,432.7595215,0.0
1024,432.6459351,0.0
1025,431.7581482,0.0
1026,431.1732483,0.0
1027,430.8063965,0.0
1028,430.6047363,0.0
1029,430.7553711,0.0
1030,431.1401672,0.0
1031,431.3727722,0.0
1032,448.43658693599997,1.0
1033,431.1890259,0.0
1034,430.9511719,0.0
1035,430.7987061,0.0
1036,430.5501099,0.0
1037,447.730695776,1.0
1038,430.5102844,0.0
1039,430.756958,0.0
1040,431.5167847,0.0
1041,432.098053,0.0
1042,431.8244934,0.0
1043,431.5801392,0.0
1044,431.3546753,0.0
1045,431.1262817,0.0
1046,431.1765747,0.0
1047,431.2612305,0.0
1048,431.6652832,0.0
1049,432.0845337,0.0
1050,432.3840332,0.0
1051,431.824646,0.0
1052,457.28464045199996,1.0
1053,431.4006042,0.0
1054,431.0739746,0.0
1055,431.0635376,0.0
1056,431.362793,0.0
1057,431.7355347,0.0
1058,432.0002441,0.0
1059,431.7779541,0.0
1060,431.468811,0.0
1061,431.3060913,0.0
1062,431.2862854,0.0
1063,431.5714417,0.0
1064,431.8978577,0.0
1065,457.83527897,1.0
1066,453.516078225,1.0
1067,431.9200745,0.0
1068,431.1858521,0.0
1069,430.8276672,0.0
1070,430.6706848,0.0
1071,456.611303754,1.0
1072,430.7653809,0.0
1073,431.2781067,0.0
1074,431.9812317,0.0
1075,453.58500368999995,1.0
1076,449.265146512,1.0
1077,431.9857178,0.0
1078,431.8185425,0.0
1079,431.4429932,0.0
1080,431.2241211,0.0
1081,431.1750793,0.0
1082,431.0230408,0.0
1083,431.2511902,0.0
1084,431.3360596,0.0
1085,431.7789001,0.0
1086,431.9500427,0.0
1087,432.3135071,0.0
1088,431.7427673,0.0
1089,431.6054382,0.0
1090,431.6840515,0.0
1091,431.4114075,0.0
1092,431.1811829,0.0
1093,431.2836914,0.0
1094,431.233429,0.0
1095,431.7455444,0.0
1096,432.0471802,0.0
1097,431.850708,0.0
1098,431.7770081,0.0
1099,431.6217346,0.0
1100,431.3755798,0.0
1101,430.7904663,0.0
1102,430.2822571,0.0
1103,430.397583,0.0
1104,430.7183228,0.0
1105,430.6308594,0.0
1106,430.8305054,0.0
1107,430.930481,0.0
1108,430.6938782,0.0
1109,430.8530579,0.0
1110,431.1773071,0.0
1111,431.2860107,0.0
1112,431.2769775,0.0
1113,431.2227173,0.0
1114,431.4327698,0.0
1115,431.2499084,0.0
1116,431.0578918,0.0
1117,430.7444763,0.0
1118,431.2162476,0.0
1119,431.5193481,0.0
1120,431.9094238,0.0
1121,431.6907043,0.0
1122,431.5921326,0.0
1123,431.6353149,0.0
1124,431.5800781,0.0
1125,431.3569336,0.0
1126,430.8148499,0.0
1127,430.6755981,0.0
1128,430.9082336,0.0
1129,430.8431091,0.0
1130,431.3293457,0.0
1131,431.3508301,0.0
1132,431.3421326,0.0
1133,431.6412048,0.0
1134,431.4568176,0.0
1135,431.0498657,0.0
1136,430.9733582,0.0
1137,431.1045227,0.0
1138,431.5414429,0.0
1139,431.9878845,0.0
1140,431.8544922,0.0
1141,431.7142639,0.0
1142,431.6129761,0.0
1143,431.7339783,0.0
1144,431.2933655,0.0
1145,430.7107544,0.0
1146,430.0284424,0.0
1147,429.8916321,0.0
1148,430.0939331,0.0
1149,431.0411072,0.0
1150,431.2736206,0.0
1151,431.7136841,0.0
1152,431.8425598,0.0
1153,431.543335,0.0
1154,431.2253723,0.0
1155,430.6218262,0.0
1156,430.3074341,0.0
