,water_pressure,spike
815,100.90547184180711,1
816,96.33963776,0
817,96.52623749,0
818,96.16365814,0
819,100.90363909082939,1
820,96.40023041,0
821,96.47232056,0
822,96.323349,0
823,96.57372284,0
824,96.24182129,0
825,96.36724091,0
826,96.17085266,0
827,100.89833373569921,1
828,96.21582794,0
829,95.97402191,0
830,96.04834747,0
831,96.11781311,0
832,96.3677597,0
833,100.89293927880662,1
834,96.20192719,0
835,96.30497742,0
836,96.35662079,0
837,96.87436676,0
838,96.07981873,0
839,96.37935638,0
840,96.37265778,0
841,96.14775848,0
842,96.52394104,0
843,96.38449097,0
844,96.62521362,0
845,96.42308807,0
846,96.67015839,0
847,96.26074219,0
848,96.48429108,0
849,100.87972306333748,1
850,96.29981995,0
851,96.2056427,0
852,96.34276581,0
853,96.47101593,0
854,96.38443756,0
855,100.87370562790814,1
856,96.24789429,0
857,96.4179306,0
858,96.29468536,0
859,96.2275238,0
860,96.58850098,0
861,96.14089203,0
862,96.4329834,0
863,100.8643573537526,1
864,96.51547241,0
865,96.27445984,0
866,96.41498566,0
867,96.1760025,0
868,96.50478363,0
869,96.24771881,0
870,96.82807922,0
871,96.34341431,0
872,100.85326379637088,1
873,95.74506378,0
874,95.69743347,0
875,96.10653687,0
876,96.09584045,0
877,96.00019836,0
878,96.06119537,0
879,95.62095642,0
880,95.93606567,0
881,96.24276733,0
882,96.3904953,0
883,96.5871582,0
884,100.25616967697934,1
885,96.56513214,0
886,97.02268219,0
887,96.89373016,0
888,96.4263382,0
889,96.52639008,0
890,96.27544403,0
891,96.61292267,0
892,96.26941681,0
893,100.25413411278345,1
894,96.2921524,0
895,96.31721497,0
896,96.2245636,0
897,96.6306076,0
898,96.16493988,0
899,96.09085083,0
900,96.78656006,0
901,96.54160309,0
902,96.31920624,0
903,96.7363739,0
904,96.56079102,0
905,96.20541382,0
906,96.52479553,0
907,96.21334839,0
908,100.05850463162255,1
909,96.25278473,0
910,96.45081329,0
911,96.28462982,0
912,96.91244507,0
913,96.5247345,0
914,100.0157163974791,1
915,100.01571098278271,1
916,100.01569961622354,1
917,100.01569048402123,1
918,96.43273163,0
919,96.88811493,0
920,100.01563853674948,1
921,96.95724487,0
922,96.4954834,0
923,96.73091125,0
924,97.05492401,0
925,96.63645172,0
926,96.63162231,0
927,96.69734192,0
928,96.64761353,0
929,96.47949219,0
930,96.64839935,0
931,96.64575195,0
932,96.67639923,0
933,96.41081238,0
934,96.40405273,0
935,96.53339386,0
936,96.28921509,0
937,96.79550934,0
938,99.86671214050128,1
939,99.86675522684067,1
940,96.65332794,0
941,96.4192276,0
942,96.91861725,0
943,97.0629425,0
944,99.69846713550007,1
945,96.83136749,0
946,97.20813751,0
947,96.77550507,0
948,99.69965648850754,1
949,96.88103485,0
950,96.69210815,0
951,97.06915283,0
952,96.62265015,0
953,99.70118000628122,1
954,97.13993835,0
955,96.87548828,0
956,96.98653412,0
957,96.86387634,0
958,99.70233876275304,1
959,96.60306549,0
960,96.89414215,0
961,99.70290596166885,1
962,99.63553755827405,1
963,96.96141815,0
964,97.03598785,0
965,96.87367249,0
966,96.77497864,0
967,96.75268555,0
968,96.74899292,0
969,96.91637421,0
970,99.63777274699032,1
971,97.34481812,0
972,96.80240631,0
973,97.12242126,0
974,96.66635132,0
975,97.17180634,0
976,97.07657623,0
977,96.87631226,0
978,97.16324615,0
979,99.63942581704735,1
980,97.1296463,0
981,96.99343109,0
982,96.95765686,0
983,97.11680603,0
984,97.05328369,0
985,97.06864929,0
986,96.96122742,0
987,96.99725342,0
988,97.08601379,0
989,99.6408925047177,1
990,97.1469574,0
991,99.64112973246561,1
992,96.9854126,0
993,97.33097076,0
994,96.72847748,0
995,97.42711639,0
996,96.78172302,0
997,97.21884155,0
998,99.64198001206528,1
999,97.11549377,0
1000,96.75891876,0
1001,97.29524231,0
1002,97.15263367,0
1003,97.18840027,0
1004,96.71733856,0
1005,96.89208221,0
1006,96.70723724,0
1007,97.1913147,0
1008,99.64273233877171,1
1009,97.31649017,0
1010,97.02019501,0
1011,97.29850769,0
1012,97.21761322,0
1013,96.74417114,0
1014,97.33532715,0
1015,96.80483246,0
1016,99.64323503168701,1
1017,97.00556183,0
1018,97.070961,0
1019,99.64333151298314,1
1020,97.13923645,0
1021,99.64339053693054,1
1022,97.40994263,0
1023,99.64346129363743,1
1024,97.2791214,0
1025,96.85205078,0
1026,97.37989807,0
1027,96.81829071,0
1028,99.64356274456061,1
1029,97.17552185,0
1030,97.34966278,0
1031,96.91565704,0
1032,97.02268982,0
1033,99.64359455023896,1
1034,96.94271088,0
1035,96.99176025,0
1036,96.86161804,0
1037,97.34681702,0
1038,99.64356369858668,1
1039,97.19847107,0
1040,96.91252899,0
1041,97.06093597,0
1042,96.73428345,0
1043,99.64341069794726,1
1044,96.8770752,0
1045,99.64334221420104,1
1046,96.75482941,0
1047,97.40379333,0
1048,96.85847473,0
1049,97.13815308,0
1050,97.53713226,0
1051,97.29466248,0
1052,97.37506866,0
1053,99.64304474237258,1
1054,97.15276337,0
1055,99.64296086200113,1
1056,97.23131561,0
1057,97.080513,0
1058,97.3491745,0
1059,99.64279667562646,1
1060,97.21668243,0
1061,97.2246933,0
1062,99.64262591416102,1
1063,97.06890106,0
1064,97.32334137,0
1065,96.97747803,0
1066,97.26243591,0
1067,97.08771515,0
1068,97.17028046,0
1069,97.20962524,0
1070,99.642424841807,1
1071,96.99908447,0
1072,97.06522369,0
1073,97.56575012,0
1074,97.00098419,0
1075,97.22360992,0
1076,97.26094818,0
1077,97.18431854,0
1078,97.00088501,0
1079,97.20556641,0
1080,97.12828827,0
1081,97.36684418,0
1082,97.50189972,0
1083,97.10694122,0
1084,97.01430511,0
1085,97.07051849,0
1086,97.21472931,0
1087,97.22977448,0
1088,96.97174835,0
1089,97.1619873,0
1090,97.1709137,0
1091,97.05153656,0
1092,97.08827209,0
1093,97.07611084,0
1094,99.6402912733771,1
1095,96.95081329,0
1096,97.24804688,0
1097,97.17087555,0
1098,99.63968175453134,1
1099,99.63962117483099,1
1100,97.91911316,0
1101,97.46401215,0
1102,97.84703827,0
1103,97.96424866,0
1104,99.63966601770204,1
1105,97.7717514,0
1106,99.6395887588458,1
1107,97.37844849,0
1108,99.6396695347142,1
1109,99.6397198690401,1
1110,97.46950531,0
1111,97.54626465,0
1112,97.35429382,0
1113,97.67624664,0
1114,99.63959171558538,1
1115,97.62628937,0
1116,97.7532196,0
1117,97.36286163,0
1118,99.63939929362117,1
1119,97.5710144,0
1120,97.97891998,0
1121,99.63954071189993,1
1122,97.31724548,0
1123,97.81917572,0
1124,97.46450806,0
1125,97.77774048,0
1126,97.60292053,0
1127,97.66325378,0
1128,97.85714722,0
1129,97.6398468,0
1130,97.77760315,0
1131,97.51168823,0
1132,97.95478058,0
1133,97.79860687,0
1134,97.47678375,0
1135,97.69817352,0
1136,97.72277069,0
1137,97.77287292,0
1138,97.45735168,0
1139,97.70546722,0
1140,99.64012125509157,1
1141,97.86907196,0
1142,97.96437073,0
1143,97.63573456,0
1144,97.72536469,0
1145,97.48134613,0
1146,99.64040508098398,1
1147,97.41586304,0
1148,97.45753479,0
1149,97.73241425,0
1150,97.64813995,0
1151,97.95024109,0
1152,97.79524994,0
1153,98.07180786,0
1154,97.95072937,0
1155,98.04950714,0
1156,97.7995224,0
1157,97.54150391,0
1158,98.03876495,0
1159,97.69060516,0
1160,97.85243225,0
1161,97.7902298,0
1162,97.82343292,0
1163,97.79567719,0
1164,98.18617249,0
1165,97.45978546,0
1166,97.89481354,0
1167,97.99116516,0
1168,98.04412079,0
1169,99.6415749996137,1
1170,99.64157284289934,1
1171,97.42944336,0
1172,98.14810181,0
1173,97.48791504,0
1174,97.83964539,0
1175,97.87168121,0
1176,97.76618958,0
1177,97.60003662,0
1178,98.03515625,0
1179,97.67089081,0
1180,98.00263214,0
1181,97.58338928,0
1182,99.6417934682454,1
1183,98.11710358,0
1184,97.77363586,0
1185,97.86460876,0
1186,97.58292389,0
1187,98.03672791,0
1188,97.71833801,0
1189,97.8698349,0
1190,97.76292419,0
1191,97.84134674,0
1192,97.9450531,0
1193,98.09404755,0
1194,99.64245482400423,1
1195,97.90996552,0
1196,99.64253897670524,1
1197,98.09580231,0
1198,97.81492615,0
1199,97.91616821,0
1200,98.15505219,0
1201,97.78808594,0
1202,98.05046844,0
1203,97.6938858,0
1204,97.63638306,0
1205,97.95405579,0
1206,97.59867096,0
1207,97.93503571,0
1208,97.82741547,0
1209,98.09130096,0
1210,97.83198547,0
1211,99.64312816469337,1
1212,97.70039368,0
1213,97.59364319,0
1214,98.04157257,0
1215,99.64325155429468,1
1216,98.06761932,0
1217,97.73031616,0
1218,97.62199402,0
1219,97.8356781,0
1220,97.68972015,0
1221,97.89698029,0
1222,97.7824173,0
1223,97.5305481,0
1224,97.77122498,0
1225,97.76630402,0
1226,97.82320404,0
1227,98.02024078,0
1228,98.6373291,0
1229,97.88219452,0
1230,97.85895538,0
1231,99.15637794611933,1
1232,97.60237885,0
1233,98.04199219,0
1234,97.57396698,0
1235,97.82112122,0
1236,98.0535202,0
1237,99.1568351404611,1
1238,97.56648254,0
1239,97.90785217,0
1240,97.81954956,0
1241,97.63022614,0
1242,98.04868317,0
1243,99.15729289168429,1
1244,97.84034729,0
1245,97.56784058,0
1246,97.81250763,0
1247,97.63420868,0
1248,97.76078796,0
1249,97.5909729,0
1250,98.05780029,0
1251,97.51222992,0
1252,97.83258057,0
1253,97.37893677,0
1254,97.76298523,0
1255,97.68102264,0
1256,98.09188843,0
1257,99.15895647387342,1
1258,97.99645996,0
1259,97.63617706,0
1260,97.85396576,0
1261,97.98188019,0
1262,97.58261108,0
1263,97.36494446,0
1264,97.70385742,0
1265,97.79172516,0
1266,97.80729675,0
1267,97.79944611,0
1268,98.01219177,0
1269,97.49467468,0
1270,97.86172485,0
1271,97.39033508,0
1272,97.81420898,0
1273,97.76705933,0
1274,97.79534912,0
1275,97.59550476,0
1276,98.04557037,0
1277,97.53035736,0
1278,97.44521332,0
1279,98.13926697,0
1280,97.7348938,0
1281,98.07392883,0
1282,97.75021362,0
1283,97.97592163,0
1284,97.75216675,0
1285,99.16141544365841,1
1286,97.73596191,0
1287,98.00623322,0
1288,99.1617278514036,1
1289,97.84205627,0
1290,97.8546524,0
1291,97.83870697,0
1292,99.16196774019105,1
1293,97.93054199,0
1294,99.16218729641625,1
1295,98.26660156,0
1296,97.64978027,0
1297,98.19123077,0
1298,97.77172852,0
1299,99.16289915282827,1
1300,97.34978485,0
1301,97.93692017,0
1302,97.47328949,0
1303,97.83306885,0
1304,97.79306793,0
1305,99.16346457901649,1
1306,98.02533722,0
1307,99.16356305112879,1
1308,97.55396271,0
1309,98.09294891,0
1310,99.16387861775766,1
1311,97.72996521,0
1312,99.16399052715872,1
1313,99.16397109220766,1
1314,99.16383579333392,1
1315,97.7468338,0
1316,97.94348907,0
1317,97.7624054,0
1318,97.61547089,0
1319,99.16396035807716,1
1320,97.67752075,0
1321,97.78466034,0
1322,97.83977509,0
